   576.465 0.577E-260.097  2968.963     0 1 1 0        0 0 0 0    P 45e     0.80 134 27
   576.627 0.192E-240.097  3182.346     0 1 1 0        0 0 0 0    P 46e     0.80 124 27
   576.696 0.819E-260.097  4076.669     0 3 1 0        0 2 0 0    P 42e     0.80 124 27
   576.879 0.273E-260.097  3223.973     0 1 1 0        0 0 0 0    P 47e     0.80 125 27
   577.195 0.951E-260.097  3193.697     0 3 1 0        0 2 2 0    P 34e     0.80 124 27
   577.571 0.284E-260.097  4098.615     0 3 1 0        0 2 2 0    P 42f     0.80 124 27
   577.860 0.910E-280.097  4772.587     0 3 3 0        0 2 2 0    P 47e     0.80 124 27
   577.969 0.654E-260.097  3909.602     0 2 2 0        0 1 1 0    P 46f     0.80 124 27
   578.725 0.705E-250.097  3497.945     0 2 0 0        0 1 1 0    P 43e     0.80 124 27
   579.323 0.107E-250.097  2840.369     0 1 1 0        0 0 0 0    P 44e     0.80 134 27
   579.536 0.366E-240.097  3047.479     0 1 1 0        0 0 0 0    P 45e     0.80 124 27
   579.586 0.146E-250.097  3953.321     0 3 1 0        0 2 0 0    P 41e     0.80 124 27
   579.699 0.518E-260.097  3090.197     0 1 1 0        0 0 0 0    P 46e     0.80 125 27
   580.115 0.498E-260.097  3974.769     0 3 1 0        0 2 2 0    P 41f     0.80 124 27
   580.871 0.174E-250.097  3092.795     0 3 1 0        0 2 2 0    P 33e     0.80 124 27
   580.877 0.177E-270.097  4633.603     0 3 3 0        0 2 2 0    P 46e     0.80 124 27
   580.915 0.124E-250.097  3774.104     0 2 2 0        0 1 1 0    P 45f     0.80 124 27
   581.557 0.128E-240.097  3371.764     0 2 0 0        0 1 1 0    P 42e     0.80 124 27
   582.183 0.194E-250.097  2714.589     0 1 1 0        0 0 0 0    P 43e     0.80 134 27
   582.448 0.688E-240.097  2915.496     0 1 1 0        0 0 0 0    P 44e     0.80 124 27
   582.481 0.256E-250.097  3832.862     0 3 1 0        0 2 0 0    P 40e     0.80 124 27
   582.521 0.969E-260.097  2959.220     0 1 1 0        0 0 0 0    P 45e     0.80 125 27
   582.643 0.861E-260.097  3853.830     0 3 1 0        0 2 2 0    P 40f     0.80 124 27
   583.863 0.231E-250.097  3641.504     0 2 2 0        0 1 1 0    P 44f     0.80 124 27
   583.894 0.340E-270.097  4497.529     0 3 3 0        0 2 2 0    P 45e     0.80 124 27
   584.386 0.228E-240.097  3248.475     0 2 0 0        0 1 1 0    P 41e     0.80 124 27
   584.511 0.312E-250.097  2994.843     0 3 1 0        0 2 2 0    P 32e     0.80 124 27
   585.044 0.349E-250.097  2591.627     0 1 1 0        0 0 0 0    P 42e     0.80 134 27
   585.155 0.146E-250.097  3735.802     0 3 1 0        0 2 2 0    P 39f     0.80 124 27
   585.345 0.179E-250.097  2831.046     0 1 1 0        0 0 0 0    P 44e     0.80 125 27
   585.363 0.128E-230.097  2786.401     0 1 1 0        0 0 0 0    P 43e     0.80 124 27
   585.380 0.442E-250.097  3715.295     0 3 1 0        0 2 0 0    P 39e     0.80 124 27
   586.813 0.425E-250.097  3511.803     0 2 2 0        0 1 1 0    P 43f     0.80 124 27
   586.913 0.642E-270.097  4364.367     0 3 3 0        0 2 2 0    P 44e     0.80 124 27
   587.212 0.401E-240.097  3128.083     0 2 0 0        0 1 1 0    P 40e     0.80 124 27
   587.654 0.245E-250.097  3620.687     0 3 1 0        0 2 2 0    P 38f     0.80 124 27
   587.907 0.618E-250.097  2471.485     0 1 1 0        0 0 0 0    P 41e     0.80 134 27
   588.117 0.550E-250.097  2899.845     0 3 1 0        0 2 2 0    P 31e     0.80 124 27
   588.171 0.325E-250.097  2705.677     0 1 1 0        0 0 0 0    P 43e     0.80 125 27
   588.279 0.233E-230.097  2660.197     0 1 1 0        0 0 0 0    P 42e     0.80 124 27
   588.284 0.751E-250.097  3600.624     0 3 1 0        0 2 0 0    P 38e     0.80 124 27
   589.244 0.307E-290.097  5193.689     0 3 3 0        0 2 2 0    P 50f     0.80 124 27
   589.764 0.770E-250.097  3385.005     0 2 2 0        0 1 1 0    P 42f     0.80 124 27
   589.931 0.120E-260.097  4234.122     0 3 3 0        0 2 2 0    P 43e     0.80 124 27
   590.035 0.695E-240.097  3010.589     0 2 0 0        0 1 1 0    P 39e     0.80 124 27
   590.139 0.402E-250.097  3508.489     0 3 1 0        0 2 2 0    P 37f     0.80 124 27
   590.771 0.108E-240.097  2354.167     0 1 1 0        0 0 0 0    P 40e     0.80 134 27
   590.963 0.679E-290.097  5046.695     0 3 3 0        0 2 2 0    P 49f     0.80 124 27
   590.999 0.582E-250.097  2583.116     0 1 1 0        0 0 0 0    P 42e     0.80 125 27
   591.193 0.126E-240.097  3488.851     0 3 1 0        0 2 0 0    P 37e     0.80 124 27
   591.197 0.418E-230.097  2536.886     0 1 1 0        0 0 0 0    P 41e     0.80 124 27
   591.689 0.952E-250.097  2807.802     0 3 1 0        0 2 2 0    P 30e     0.80 124 27
   592.612 0.651E-250.097  3399.210     0 3 1 0        0 2 2 0    P 36f     0.80 124 27
   592.717 0.138E-240.097  3261.113     0 2 2 0        0 1 1 0    P 41f     0.80 124 27
   592.726 0.147E-280.097  4902.583     0 3 3 0        0 2 2 0    P 48f     0.80 124 27
   592.854 0.118E-230.097  2895.996     0 2 0 0        0 1 1 0    P 38e     0.80 124 27
   592.949 0.220E-260.097  4106.796     0 3 3 0        0 2 2 0    P 42e     0.80 124 27
   593.636 0.185E-240.097  2239.674     0 1 1 0        0 0 0 0    P 39e     0.80 134 27
   593.829 0.103E-240.097  2463.367     0 1 1 0        0 0 0 0    P 41e     0.80 125 27
   594.107 0.208E-240.097  3379.977     0 3 1 0        0 2 0 0    P 36e     0.80 124 27
   594.117 0.741E-230.097  2416.472     0 1 1 0        0 0 0 0    P 40e     0.80 124 27
   594.536 0.316E-280.097  4761.356     0 3 3 0        0 2 2 0    P 47f     0.80 124 27
   595.075 0.104E-240.097  3292.853     0 3 1 0        0 2 2 0    P 35f     0.80 124 27
   595.226 0.162E-240.097  2718.717     0 3 1 0        0 2 2 0    P 29e     0.80 124 27
   595.669 0.199E-230.097  2784.308     0 2 0 0        0 1 1 0    P 37e     0.80 124 27
   595.672 0.242E-240.097  3140.130     0 2 2 0        0 1 1 0    P 40f     0.80 124 27
   595.967 0.398E-260.097  3982.394     0 3 3 0        0 2 2 0    P 41e     0.80 124 27
   596.392 0.665E-280.097  4623.018     0 3 3 0        0 2 2 0    P 46f     0.80 124 27
   596.503 0.314E-240.097  2128.009     0 1 1 0        0 0 0 0    P 38e     0.80 134 27
   596.661 0.179E-240.097  2346.432     0 1 1 0        0 0 0 0    P 40e     0.80 125 27
   597.027 0.338E-240.097  3274.006     0 3 1 0        0 2 0 0    P 35e     0.80 124 27
   597.039 0.129E-220.097  2298.957     0 1 1 0        0 0 0 0    P 39e     0.80 124 27
   597.316 0.217E-280.097  4461.949     0 2 2 0        0 1 1 0    P 50e     0.80 124 27
   597.529 0.163E-240.097  3189.420     0 3 1 0        0 2 2 0    P 34f     0.80 124 27
   598.295 0.138E-270.097  4487.571     0 3 3 0        0 2 2 0    P 45f     0.80 124 27
   598.479 0.329E-230.097  2675.526     0 2 0 0        0 1 1 0    P 36e     0.80 124 27
   598.628 0.419E-240.097  3022.059     0 2 2 0        0 1 1 0    P 39f     0.80 124 27
   598.728 0.270E-240.098  2632.593     0 3 1 0        0 2 2 0    P 28e     0.80 124 27
   598.868 0.476E-280.097  4315.607     0 2 2 0        0 1 1 0    P 49e     0.80 124 27
   598.984 0.710E-260.097  3860.917     0 3 3 0        0 2 2 0    P 40e     0.80 124 27
   599.372 0.524E-240.097  2019.176     0 1 1 0        0 0 0 0    P 37e     0.80 134 27
   599.496 0.307E-240.097  2232.314     0 1 1 0        0 0 0 0    P 39e     0.80 125 27
   599.953 0.540E-240.097  3170.939     0 3 1 0        0 2 0 0    P 34e     0.80 124 27
   599.964 0.222E-220.097  2184.344     0 1 1 0        0 0 0 0    P 38e     0.80 124 27
   599.977 0.252E-240.097  3088.914     0 3 1 0        0 2 2 0    P 33f     0.80 124 27
   600.245 0.280E-270.097  4355.020     0 3 3 0        0 2 2 0    P 44f     0.80 124 27
   600.452 0.103E-270.097  4172.134     0 2 2 0        0 1 1 0    P 48e     0.80 124 27
   601.285 0.535E-230.097  2569.654     0 2 0 0        0 1 1 0    P 35e     0.80 124 27
   601.586 0.716E-240.097  2906.903     0 2 2 0        0 1 1 0    P 38f     0.80 124 27
   602.000 0.125E-250.097  3742.371     0 3 3 0        0 2 2 0    P 39e     0.80 124 27
   602.068 0.220E-270.097  4031.536     0 2 2 0        0 1 1 0    P 47e     0.80 124 27
   602.196 0.441E-240.100  2549.430     0 3 1 0        0 2 2 0    P 27e     0.80 124 27
   602.242 0.863E-240.097  1913.175     0 1 1 0        0 0 0 0    P 36e     0.80 134 27
   602.243 0.561E-270.097  4225.367     0 3 3 0        0 2 2 0    P 43f     0.80 124 27
   602.332 0.520E-240.097  2121.014     0 1 1 0        0 0 0 0    P 38e     0.80 125 27
   602.419 0.383E-240.097  2991.337     0 3 1 0        0 2 2 0    P 32f     0.80 124 27
   602.886 0.851E-240.097  3070.780     0 3 1 0        0 2 0 0    P 33e     0.80 124 27
   602.890 0.376E-220.097  2072.637     0 1 1 0        0 0 0 0    P 37e     0.80 124 27
   603.715 0.462E-270.097  3893.814     0 2 2 0        0 1 1 0    P 46e     0.80 124 27
   604.086 0.856E-230.097  2466.693     0 2 0 0        0 1 1 0    P 34e     0.80 124 27
   604.290 0.111E-260.097  4098.615     0 3 3 0        0 2 2 0    P 42f     0.80 124 27
   604.546 0.121E-230.097  2794.664     0 2 2 0        0 1 1 0    P 37f     0.80 124 27
   604.858 0.573E-240.097  2896.692     0 3 1 0        0 2 2 0    P 31f     0.80 124 27
   605.015 0.216E-250.097  3626.758     0 3 3 0        0 2 2 0    P 38e     0.80 124 27
   605.112 0.140E-230.097  1810.011     0 1 1 0        0 0 0 0    P 35e     0.80 134 27
   605.169 0.867E-240.097  2012.537     0 1 1 0        0 0 0 0    P 37e     0.80 125 27
   605.394 0.958E-270.097  3758.973     0 2 2 0        0 1 1 0    P 45e     0.80 124 27
   605.631 0.706E-240.102  2469.231     0 3 1 0        0 2 2 0    P 26e     0.80 124 27
   605.817 0.628E-220.097  1963.837     0 1 1 0        0 0 0 0    P 36e     0.80 124 27
   605.825 0.132E-230.097  2973.530     0 3 1 0        0 2 0 0    P 32e     0.80 124 27
   606.384 0.214E-260.097  3974.769     0 3 3 0        0 2 2 0    P 41f     0.80 124 27
   606.882 0.135E-220.097  2366.647     0 2 0 0        0 1 1 0    P 33e     0.80 124 27
   607.107 0.196E-260.097  3627.015     0 2 2 0        0 1 1 0    P 44e     0.80 124 27
   607.296 0.846E-240.097  2804.982     0 3 1 0        0 2 2 0    P 30f     0.80 124 27
   607.507 0.200E-230.097  2685.346     0 2 2 0        0 1 1 0    P 36f     0.80 124 27
   607.985 0.224E-230.097  1709.685     0 1 1 0        0 0 0 0    P 34e     0.80 134 27
   608.009 0.142E-230.097  1906.884     0 1 1 0        0 0 0 0    P 36e     0.80 125 27
   608.027 0.369E-250.097  3514.081     0 3 3 0        0 2 2 0    P 37e     0.80 124 27
   608.525 0.406E-260.097  3853.830     0 3 3 0        0 2 2 0    P 40f     0.80 124 27
   608.747 0.103E-210.097  1857.947     0 1 1 0        0 0 0 0    P 35e     0.80 124 27
   608.771 0.202E-230.097  2879.191     0 3 1 0        0 2 0 0    P 31e     0.80 124 27
   608.852 0.395E-260.097  3497.945     0 2 2 0        0 1 1 0    P 43e     0.80 124 27
   609.033 0.111E-230.103  2391.997     0 3 1 0        0 2 2 0    P 25e     0.80 124 27
   609.673 0.209E-220.097  2269.518     0 2 0 0        0 1 1 0    P 32e     0.80 124 27
   609.735 0.123E-230.097  2716.207     0 3 1 0        0 2 2 0    P 29f     0.80 124 27
   610.470 0.326E-230.097  2578.950     0 2 2 0        0 1 1 0    P 35f     0.80 124 27
   610.630 0.784E-260.097  3371.764     0 2 2 0        0 1 1 0    P 42e     0.80 124 27
   610.714 0.757E-260.097  3735.802     0 3 3 0        0 2 2 0    P 39f     0.80 124 27
   610.851 0.230E-230.097  1804.058     0 1 1 0        0 0 0 0    P 35e     0.80 125 27
   610.858 0.352E-230.097  1612.199     0 1 1 0        0 0 0 0    P 33e     0.80 134 27
   611.037 0.620E-250.097  3404.343     0 3 3 0        0 2 2 0    P 36e     0.80 124 27
   611.678 0.167E-210.097  1754.969     0 1 1 0        0 0 0 0    P 34e     0.80 124 27
   611.725 0.303E-230.097  2787.766     0 3 1 0        0 2 0 0    P 30e     0.80 124 27
   612.177 0.176E-230.098  2630.371     0 3 1 0        0 2 2 0    P 28f     0.80 124 27
   612.403 0.171E-230.104  2317.730     0 3 1 0        0 2 2 0    P 24e     0.80 124 27
   612.442 0.153E-250.097  3248.475     0 2 2 0        0 1 1 0    P 41e     0.80 124 27
   612.459 0.319E-220.097  2175.307     0 2 0 0        0 1 1 0    P 31e     0.80 124 27
   612.948 0.139E-250.097  3620.687     0 3 3 0        0 2 2 0    P 38f     0.80 124 27
   613.433 0.524E-230.097  2475.481     0 2 2 0        0 1 1 0    P 34f     0.80 124 27
   613.694 0.367E-230.097  1704.060     0 1 1 0        0 0 0 0    P 34e     0.80 125 27
