Wavenumber	NESR 15.67 cm-1
566.48157	5.03751E-08
566.61987	4.98442E-08
566.75818	4.90197E-08
566.89648	4.79721E-08
567.03479	4.67747E-08
567.17310	4.54930E-08
567.31140	4.41780E-08
567.44965	4.28663E-08
567.58795	4.15818E-08
567.72626	4.03387E-08
567.86456	3.91441E-08
568.00287	3.80010E-08
568.14117	3.69095E-08
568.27948	3.58682E-08
568.41779	3.48745E-08
568.55609	3.39260E-08
568.69440	3.30199E-08
568.83270	3.21533E-08
568.97101	3.13238E-08
569.10931	3.05289E-08
569.24762	2.97664E-08
569.38586	2.90344E-08
569.52417	2.83307E-08
569.66248	2.76540E-08
569.80078	2.70025E-08
569.93909	2.63748E-08
570.07739	2.57697E-08
570.21570	2.51858E-08
570.35400	2.46220E-08
570.49231	2.40774E-08
570.63062	2.35509E-08
570.76892	2.30417E-08
570.90723	2.25490E-08
571.04553	2.20719E-08
571.18378	2.16098E-08
571.32208	2.11620E-08
571.46039	2.07279E-08
571.59869	2.03069E-08
571.73700	1.98985E-08
571.87531	1.95021E-08
572.01361	1.91173E-08
572.15192	1.87437E-08
572.29022	1.83807E-08
572.42853	1.80281E-08
572.56683	1.76854E-08
572.70514	1.73523E-08
572.84345	1.70284E-08
572.98175	1.67134E-08
573.12000	1.64071E-08
573.25830	1.61090E-08
573.39661	1.58191E-08
573.53491	1.55369E-08
573.67322	1.52622E-08
573.81152	1.49949E-08
573.94983	1.47346E-08
574.08814	1.44812E-08
574.22644	1.42344E-08
574.36475	1.39941E-08
574.50305	1.37600E-08
574.64136	1.35319E-08
574.77966	1.33097E-08
574.91797	1.30933E-08
575.05621	1.28823E-08
575.19452	1.26767E-08
575.33283	1.24764E-08
575.47113	1.22811E-08
575.60944	1.20907E-08
575.74774	1.19050E-08
575.88605	1.17240E-08
576.02435	1.15475E-08
576.16266	1.13754E-08
576.30096	1.12075E-08
576.43927	1.10438E-08
576.57758	1.08840E-08
576.71588	1.07281E-08
576.85413	1.05760E-08
576.99243	1.04276E-08
577.13074	1.02828E-08
577.26904	1.01414E-08
577.40735	1.00034E-08
577.54565	9.86867E-09
577.68396	9.73711E-09
577.82227	9.60863E-09
577.96057	9.48316E-09
578.09888	9.36060E-09
578.23718	9.24086E-09
578.37549	9.12388E-09
578.51379	9.00958E-09
578.65210	8.89786E-09
578.79034	8.78867E-09
578.92865	8.68192E-09
579.06696	8.57755E-09
579.20526	8.47550E-09
579.34357	8.37568E-09
579.48187	8.27805E-09
579.62018	8.18253E-09
579.75848	8.08909E-09
579.89679	7.99764E-09
580.03510	7.90813E-09
580.17340	7.82051E-09
580.31171	7.73473E-09
580.45001	7.65072E-09
580.58826	7.56846E-09
580.72656	7.48789E-09
580.86487	7.40892E-09
581.00317	7.33156E-09
581.14148	7.25574E-09
581.27979	7.18142E-09
581.41809	7.10858E-09
581.55640	7.03716E-09
581.69470	6.96710E-09
581.83301	6.89839E-09
581.97131	6.83099E-09
582.10962	6.76486E-09
582.24793	6.69993E-09
582.38623	6.63623E-09
582.52448	6.57368E-09
582.66278	6.51226E-09
582.80109	6.45193E-09
582.93939	6.39270E-09
583.07770	6.33451E-09
583.21600	6.27732E-09
583.35431	6.22112E-09
583.49262	6.16590E-09
583.63092	6.11160E-09
583.76923	6.05822E-09
583.90753	6.00573E-09
584.04584	5.95412E-09
584.18414	5.90333E-09
584.32239	5.85339E-09
584.46069	5.80423E-09
584.59900	5.75586E-09
584.73731	5.70826E-09
584.87561	5.66140E-09
585.01392	5.61527E-09
585.15222	5.56986E-09
585.29053	5.52513E-09
585.42883	5.48110E-09
585.56714	5.43771E-09
585.70544	5.39497E-09
585.84375	5.35286E-09
585.98206	5.31136E-09
586.12036	5.27049E-09
586.25861	5.23019E-09
586.39691	5.19048E-09
586.53522	5.15132E-09
586.67352	5.11272E-09
586.81183	5.07467E-09
586.95013	5.03714E-09
587.08844	5.00013E-09
587.22675	4.96364E-09
587.36505	4.92765E-09
587.50336	4.89215E-09
587.64166	4.85713E-09
587.77997	4.82258E-09
587.91827	4.78849E-09
588.05652	4.75486E-09
588.19482	4.72168E-09
588.33313	4.68893E-09
588.47144	4.65662E-09
588.60974	4.62472E-09
588.74805	4.59325E-09
588.88635	4.56218E-09
589.02466	4.53152E-09
589.16296	4.50124E-09
589.30127	4.47137E-09
589.43958	4.44187E-09
589.57788	4.41276E-09
589.71619	4.38401E-09
589.85449	4.35563E-09
589.99274	4.32762E-09
590.13104	4.29995E-09
590.26935	4.27264E-09
590.40765	4.24568E-09
590.54596	4.21906E-09
590.68427	4.19277E-09
590.82257	4.16680E-09
590.96088	4.14116E-09
591.09918	4.11584E-09
591.23749	4.09084E-09
591.37579	4.06616E-09
591.51410	4.04177E-09
591.65241	4.01769E-09
591.79071	3.99392E-09
591.92896	3.97044E-09
592.06726	3.94725E-09
592.20557	3.92435E-09
592.34387	3.90174E-09
592.48218	3.87940E-09
592.62048	3.85734E-09
592.75879	3.83555E-09
592.89710	3.81404E-09
593.03540	3.79279E-09
593.17371	3.77182E-09
593.31201	3.75110E-09
593.45032	3.73064E-09
593.58862	3.71044E-09
593.72687	3.69048E-09
593.86517	3.67077E-09
594.00348	3.65131E-09
594.14179	3.63208E-09
594.28009	3.61310E-09
594.41840	3.59435E-09
594.55670	3.57583E-09
594.69501	3.55755E-09
594.83331	3.53949E-09
594.97162	3.52166E-09
595.10992	3.50404E-09
595.24823	3.48665E-09
595.38654	3.46948E-09
595.52484	3.45253E-09
595.66309	3.43579E-09
595.80139	3.41926E-09
595.93970	3.40294E-09
596.07800	3.38682E-09
596.21631	3.37091E-09
596.35461	3.35520E-09
596.49292	3.33969E-09
596.63123	3.32438E-09
596.76953	3.30926E-09
596.90784	3.29434E-09
597.04614	3.27961E-09
597.18445	3.26507E-09
597.32275	3.25073E-09
597.46100	3.23656E-09
597.59930	3.22258E-09
597.73761	3.20879E-09
597.87592	3.19518E-09
598.01422	3.18175E-09
598.15253	3.16850E-09
598.29083	3.15542E-09
598.42914	3.14252E-09
598.56744	3.12980E-09
598.70575	3.11724E-09
598.84406	3.10486E-09
598.98236	3.09265E-09
599.12067	3.08061E-09
599.25897	3.06873E-09
599.39722	3.05702E-09
599.53552	3.04547E-09
599.67383	3.03409E-09
599.81213	3.02288E-09
599.95044	3.01182E-09
600.08875	3.00092E-09
600.22705	2.99018E-09
600.36536	2.97959E-09
600.50366	2.96917E-09
600.64197	2.95889E-09
600.78027	2.94878E-09
