   730.668 0.180E-220.120   254.004      V21   GROUND    22 1     10   0.50 221 28
   730.668 0.180E-220.120   254.004      V21   GROUND    22 1      9   0.50 221 28
   730.696 0.407E-220.120   106.967      V21   GROUND    16       10   0.50 221 28
   730.696 0.407E-220.120   106.967      V21   GROUND    16        9   0.50 221 28
   730.701 0.175E-220.120   242.320      V21   GROUND    21 1      8   0.50 221 28
   730.701 0.175E-220.120   242.320      V21   GROUND    21 1      9   0.50 221 28
   730.731 0.381E-230.120   592.434      V21   GROUND    46       42   0.50 221 28
   730.733 0.167E-220.120   231.166      V21   GROUND    20 1      7   0.50 221 28
   730.733 0.167E-220.120   231.166      V21   GROUND    20 1      8   0.50 221 28
   730.739 0.372E-220.120   140.687      V21   GROUND    21       17   0.50 221 28
   730.763 0.157E-220.120   220.545      V21   GROUND    19 1      6   0.50 221 28
   730.763 0.157E-220.120   220.545      V21   GROUND    19 1      7   0.50 221 28
   730.792 0.145E-220.120   210.454      V21   GROUND    18 1      5   0.50 221 28
   730.792 0.145E-220.120   210.454      V21   GROUND    18 1      6   0.50 221 28
   730.795 0.367E-220.120   182.159      V21   GROUND    25       22   0.50 221 28
   730.809 0.437E-230.120   568.154      V21   GROUND    45       41   0.50 221 28
   730.811 0.970E-230.120   459.804      V21   GROUND    40       35   0.50 221 28
   730.814 0.316E-230.120   652.770      V21   GROUND    48       43   0.50 221 28
   730.819 0.381E-230.120   779.526      V21   GROUND    50 1     38   0.50 221 28
   730.819 0.130E-220.120   200.894      V21   GROUND    17 1      4   0.50 221 28
   730.819 0.130E-220.120   200.894      V21   GROUND    17 1      5   0.50 221 28
   730.820 0.381E-230.120   779.525      V21   GROUND    50 1     39   0.50 221 28
   730.845 0.111E-220.120   191.866      V21   GROUND    16 1      3   0.50 221 28
   730.845 0.111E-220.120   191.866      V21   GROUND    16 1      4   0.50 221 28
   730.865 0.428E-230.120   752.934      V21   GROUND    49 1     37   0.50 221 28
   730.866 0.428E-230.120   752.934      V21   GROUND    49 1     38   0.50 221 28
   730.870 0.895E-230.120   183.369      V21   GROUND    15 1      2   0.50 221 28
   730.870 0.895E-230.120   183.369      V21   GROUND    15 1      3   0.50 221 28
   730.889 0.500E-230.120   544.355      V21   GROUND    44       40   0.50 221 28
   730.893 0.643E-230.120   175.403      V21   GROUND    14 1      1   0.50 221 28
   730.893 0.643E-230.120   175.403      V21   GROUND    14 1      2   0.50 221 28
   730.895 0.428E-220.120   185.723      V21   GROUND    25       21   0.50 221 28
   730.913 0.475E-230.120   726.876      V21   GROUND    48 1     36   0.50 221 28
   730.913 0.475E-230.120   726.876      V21   GROUND    48 1     37   0.50 221 28
   730.915 0.344E-230.120   167.968      V21   GROUND    13 1      0   0.50 221 28
   730.915 0.344E-230.120   167.968      V21   GROUND    13 1      1   0.50 221 28
   730.927 0.390E-230.120   613.239      V21   GROUND    46       39   0.50 221 28
   730.949 0.433E-220.120    93.668      V21   GROUND    13        5   0.50 221 28
   730.949 0.433E-220.120    93.668      V21   GROUND    13        6   0.50 221 28
   730.960 0.529E-230.120   701.351      V21   GROUND    47 1     35   0.50 221 28
   730.960 0.529E-230.120   701.351      V21   GROUND    47 1     36   0.50 221 28
   730.972 0.144E-220.120   135.268      V21   GROUND    22       21   0.50 221 28
   730.972 0.378E-220.120   140.722      V21   GROUND    21       16   0.50 221 28
   730.980 0.571E-230.120   521.036      V21   GROUND    43       39   0.50 221 28
   731.005 0.390E-220.120   116.408      V21   GROUND    18       13   0.50 221 28
   731.008 0.588E-230.120   676.360      V21   GROUND    46 1     34   0.50 221 28
   731.008 0.588E-230.120   676.360      V21   GROUND    46 1     35   0.50 221 28
   731.008 0.222E-230.120   694.465      V21   GROUND    50       46   0.50 221 28
   731.009 0.391E-220.120   116.408      V21   GROUND    18       12   0.50 221 28
   731.056 0.651E-230.120   651.901      V21   GROUND    45 1     33   0.50 221 28
   731.056 0.651E-230.120   651.901      V21   GROUND    45 1     34   0.50 221 28
   731.072 0.145E-220.120   135.162      V21   GROUND    22       21   0.50 221 28
   731.090 0.659E-230.120   498.196      V21   GROUND    42       38   0.50 221 28
   731.104 0.714E-230.120   627.976      V21   GROUND    44 1     32   0.50 221 28
   731.104 0.714E-230.120   627.976      V21   GROUND    44 1     33   0.50 221 28
   731.138 0.346E-220.120   146.145      V21   GROUND    22       19   0.50 221 28
   731.152 0.785E-230.120   604.584      V21   GROUND    43 1     31   0.50 221 28
   731.152 0.785E-230.120   604.584      V21   GROUND    43 1     32   0.50 221 28
   731.182 0.309E-230.120   662.392      V21   GROUND    48       42   0.50 221 28
   731.194 0.228E-230.120   725.372      V21   GROUND    50       43   0.50 221 28
   731.199 0.466E-220.120    86.584      V21   GROUND    10        1   0.50 221 28
   731.199 0.466E-220.120    86.584      V21   GROUND    10        2   0.50 221 28
   731.200 0.861E-230.120   581.725      V21   GROUND    42 1     30   0.50 221 28
   731.200 0.861E-230.120   581.725      V21   GROUND    42 1     31   0.50 221 28
   731.229 0.756E-230.120   475.833      V21   GROUND    41       37   0.50 221 28
   731.242 0.353E-230.120   627.280      V21   GROUND    47       42   0.50 221 28
   731.243 0.254E-230.120   699.279      V21   GROUND    49       41   0.50 221 28
   731.246 0.266E-220.120   152.077      V21   GROUND    23       21   0.50 221 28
   731.247 0.412E-220.120    98.461      V21   GROUND    15        8   0.50 221 28
   731.247 0.412E-220.120    98.461      V21   GROUND    15        9   0.50 221 28
   731.248 0.937E-230.120   559.398      V21   GROUND    41 1     29   0.50 221 28
   731.248 0.937E-230.120   559.398      V21   GROUND    41 1     30   0.50 221 28
   731.266 0.163E-230.120   400.580      V21   GROUND    37       32   0.50 221 28
   731.284 0.252E-230.120   668.268      V21   GROUND    49       45   0.50 221 28
   731.296 0.102E-220.120   537.604      V21   GROUND    40 1     28   0.50 221 28
   731.296 0.102E-220.120   537.604      V21   GROUND    40 1     29   0.50 221 28
   731.303 0.378E-220.120   129.480      V21   GROUND    20       16   0.50 221 28
   731.343 0.110E-220.120   516.343      V21   GROUND    39 1     27   0.50 221 28
   731.343 0.110E-220.120   516.343      V21   GROUND    39 1     28   0.50 221 28
   731.344 0.269E-220.120   140.725      V21   GROUND    22       20   0.50 221 28
   731.390 0.118E-220.120   495.615      V21   GROUND    38 1     26   0.50 221 28
   731.390 0.118E-220.120   495.615      V21   GROUND    38 1     27   0.50 221 28
   731.406 0.865E-230.120   453.947      V21   GROUND    40       36   0.50 221 28
   731.418 0.651E-230.120   510.179      V21   GROUND    42       36   0.50 221 28
   731.437 0.127E-220.120   475.418      V21   GROUND    37 1     25   0.50 221 28
   731.437 0.127E-220.120   475.418      V21   GROUND    37 1     26   0.50 221 28
   731.441 0.433E-220.120   172.141      V21   GROUND    24       20   0.50 221 28
   731.466 0.381E-220.120   129.502      V21   GROUND    20       15   0.50 221 28
   731.483 0.136E-220.120   455.755      V21   GROUND    36 1     24   0.50 221 28
   731.483 0.136E-220.120   455.755      V21   GROUND    36 1     25   0.50 221 28
   731.486 0.102E-220.120   438.035      V21   GROUND    39       34   0.50 221 28
   731.498 0.437E-220.120    86.762      V21   GROUND    12        4   0.50 221 28
   731.498 0.437E-220.120    86.762      V21   GROUND    12        5   0.50 221 28
   731.529 0.145E-220.120   436.623      V21   GROUND    35 1     23   0.50 221 28
   731.529 0.145E-220.120   436.623      V21   GROUND    35 1     24   0.50 221 28
   731.555 0.394E-220.120   106.827      V21   GROUND    17       12   0.50 221 28
   731.558 0.394E-220.120   106.827      V21   GROUND    17       11   0.50 221 28
   731.570 0.286E-230.120   642.563      V21   GROUND    48       44   0.50 221 28
   731.573 0.154E-220.120   418.024      V21   GROUND    34 1     22   0.50 221 28
   731.573 0.154E-220.120   418.024      V21   GROUND    34 1     23   0.50 221 28
   731.589 0.171E-230.120   380.788      V21   GROUND    36       31   0.50 221 28
   731.618 0.162E-220.120   399.957      V21   GROUND    33 1     21   0.50 221 28
   731.618 0.162E-220.120   399.957      V21   GROUND    33 1     22   0.50 221 28
   731.628 0.983E-230.120   432.538      V21   GROUND    39       35   0.50 221 28
   731.630 0.396E-220.120   168.557      V21   GROUND    24       21   0.50 221 28
   731.661 0.171E-220.120   382.422      V21   GROUND    32 1     20   0.50 221 28
   731.661 0.171E-220.120   382.422      V21   GROUND    32 1     21   0.50 221 28
   731.691 0.392E-230.120   602.296      V21   GROUND    46       41   0.50 221 28
   731.704 0.178E-220.120   365.419      V21   GROUND    31 1     19   0.50 221 28
   731.704 0.178E-220.120   365.419      V21   GROUND    31 1     20   0.50 221 28
   731.744 0.475E-220.120    81.274      V21   GROUND     9        0   0.50 221 28
   731.744 0.475E-220.120    81.274      V21   GROUND     9        1   0.50 221 28
   731.746 0.186E-220.120   348.948      V21   GROUND    30 1     18   0.50 221 28
   731.746 0.186E-220.120   348.948      V21   GROUND    30 1     19   0.50 221 28
   731.764 0.340E-230.120   636.736      V21   GROUND    47       41   0.50 221 28
   731.787 0.193E-220.120   333.009      V21   GROUND    29 1     17   0.50 221 28
   731.787 0.193E-220.120   333.009      V21   GROUND    29 1     18   0.50 221 28
   731.793 0.356E-220.120   134.407      V21   GROUND    21       18   0.50 221 28
   731.798 0.152E-220.120   123.874      V21   GROUND    21       20   0.50 221 28
   731.798 0.415E-220.120    90.489      V21   GROUND    14        7   0.50 221 28
   731.798 0.415E-220.120    90.489      V21   GROUND    14        8   0.50 221 28
   731.801 0.420E-230.120   588.312      V21   GROUND    45       38   0.50 221 28
   731.827 0.199E-220.120   317.602      V21   GROUND    28 1     16   0.50 221 28
   731.827 0.199E-220.120   317.602      V21   GROUND    28 1     17   0.50 221 28
   731.846 0.252E-230.120   698.617      V21   GROUND    49       42   0.50 221 28
   731.861 0.175E-230.120   361.528      V21   GROUND    35       30   0.50 221 28
   731.862 0.382E-220.120   118.812      V21   GROUND    19       15   0.50 221 28
   731.865 0.323E-230.120   617.351      V21   GROUND    47       43   0.50 221 28
   731.866 0.204E-220.120   302.727      V21   GROUND    27 1     15   0.50 221 28
   731.866 0.204E-220.120   302.727      V21   GROUND    27 1     16   0.50 221 28
   731.904 0.111E-220.120   411.608      V21   GROUND    38       34   0.50 221 28
   731.904 0.208E-220.120   288.383      V21   GROUND    26 1     14   0.50 221 28
   731.904 0.208E-220.120   288.383      V21   GROUND    26 1     15   0.50 221 28
   731.931 0.153E-220.120   123.733      V21   GROUND    21       20   0.50 221 28
   731.941 0.211E-220.120   274.571      V21   GROUND    25 1     13   0.50 221 28
   731.941 0.211E-220.120   274.571      V21   GROUND    25 1     14   0.50 221 28
   731.955 0.433E-220.120   159.125      V21   GROUND    23       19   0.50 221 28
   731.973 0.384E-220.120   118.825      V21   GROUND    19       14   0.50 221 28
   731.977 0.212E-220.120   261.291      V21   GROUND    24 1     12   0.50 221 28
   731.977 0.212E-220.120   261.291      V21   GROUND    24 1     13   0.50 221 28
   732.011 0.212E-220.120   248.543      V21   GROUND    23 1     11   0.50 221 28
   732.011 0.212E-220.120   248.543      V21   GROUND    23 1     12   0.50 221 28
   732.036 0.278E-230.120   672.904      V21   GROUND    48       40   0.50 221 28
   732.045 0.209E-220.120   236.326      V21   GROUND    22 1     10   0.50 221 28
   732.045 0.209E-220.120   236.326      V21   GROUND    22 1     11   0.50 221 28
   732.045 0.441E-220.120    80.389      V21   GROUND    11        3   0.50 221 28
   732.045 0.441E-220.120    80.389      V21   GROUND    11        4   0.50 221 28
   732.077 0.205E-220.120   224.640      V21   GROUND    21 1     10   0.50 221 28
   732.077 0.205E-220.120   224.640      V21   GROUND    21 1      9   0.50 221 28
   732.079 0.175E-230.120   342.803      V21   GROUND    34       29   0.50 221 28
   732.105 0.396E-220.120    97.782      V21   GROUND    16       11   0.50 221 28
   732.106 0.396E-220.120    97.782      V21   GROUND    16       10   0.50 221 28
   732.108 0.199E-220.120   213.486      V21   GROUND    20 1      8   0.50 221 28
   732.108 0.199E-220.120   213.486      V21   GROUND    20 1      9   0.50 221 28
   732.112 0.281E-220.120   129.095      V21   GROUND    21       19   0.50 221 28
   732.138 0.190E-220.120   202.864      V21   GROUND    19 1      7   0.50 221 28
   732.138 0.190E-220.120   202.864      V21   GROUND    19 1      8   0.50 221 28
   732.157 0.285E-220.120   139.768      V21   GROUND    22       20   0.50 221 28
   732.160 0.433E-230.120   577.818      V21   GROUND    45       40   0.50 221 28
   732.166 0.178E-220.120   192.772      V21   GROUND    18 1      6   0.50 221 28
   732.166 0.178E-220.120   192.772      V21   GROUND    18 1      7   0.50 221 28
   732.172 0.363E-230.120   592.634      V21   GROUND    46       42   0.50 221 28
   732.193 0.164E-220.120   183.213      V21   GROUND    17 1      5   0.50 221 28
   732.193 0.164E-220.120   183.213      V21   GROUND    17 1      6   0.50 221 28
   732.209 0.107E-220.120   416.790      V21   GROUND    38       33   0.50 221 28
   732.219 0.147E-220.120   174.184      V21   GROUND    16 1      4   0.50 221 28
   732.219 0.147E-220.120   174.184      V21   GROUND    16 1      5   0.50 221 28
   732.222 0.171E-230.120   335.125      V21   GROUND    34       30   0.50 221 28
   732.236 0.124E-220.120   391.161      V21   GROUND    37       33   0.50 221 28
   732.241 0.171E-230.120   324.614      V21   GROUND    33       28   0.50 221 28
   732.243 0.126E-220.120   165.687      V21   GROUND    15 1      3   0.50 221 28
   732.243 0.126E-220.120   165.687      V21   GROUND    15 1      4   0.50 221 28
   732.266 0.101E-220.120   157.721      V21   GROUND    14 1      2   0.50 221 28
   732.266 0.101E-220.120   157.721      V21   GROUND    14 1      3   0.50 221 28
   732.288 0.722E-230.120   150.286      V21   GROUND    13 1      1   0.50 221 28
   732.288 0.722E-230.120   150.286      V21   GROUND    13 1      2   0.50 221 28
   732.289 0.685E-230.120   487.314      V21   GROUND    41       35   0.50 221 28
   732.308 0.388E-230.120   143.383      V21   GROUND    12 1      0   0.50 221 28
   732.308 0.388E-230.120   143.383      V21   GROUND    12 1      1   0.50 221 28
   732.321 0.186E-230.120   682.577      V21   GROUND    50       47   0.50 221 28
   732.344 0.404E-230.120   763.625      V21   GROUND    50 1     39   0.50 221 28
   732.346 0.162E-230.120   306.962      V21   GROUND    32       27   0.50 221 28
   732.347 0.417E-220.120    83.050      V21   GROUND    13        6   0.50 221 28
   732.347 0.417E-220.120    83.050      V21   GROUND    13        7   0.50 221 28
   732.356 0.404E-230.120   763.624      V21   GROUND    50 1     40   0.50 221 28
   732.360 0.373E-230.120   611.604      V21   GROUND    46       40   0.50 221 28
   732.379 0.454E-230.120   737.002      V21   GROUND    49 1     38   0.50 221 28
   732.387 0.454E-230.120   737.001      V21   GROUND    49 1     39   0.50 221 28
   732.409 0.186E-230.120   682.582      V21   GROUND    50       47   0.50 221 28
   732.415 0.508E-230.120   710.914      V21   GROUND    48 1     37   0.50 221 28
   732.417 0.384E-220.120   108.681      V21   GROUND    18       14   0.50 221 28
   732.421 0.508E-230.120   710.914      V21   GROUND    48 1     38   0.50 221 28
   732.427 0.424E-220.120   155.484      V21   GROUND    23       20   0.50 221 28
   732.431 0.363E-220.120   123.201      V21   GROUND    20       17   0.50 221 28
   732.442 0.433E-220.120   146.676      V21   GROUND    22       18   0.50 221 28
   732.452 0.567E-230.120   685.362      V21   GROUND    47 1     36   0.50 221 28
   732.456 0.567E-230.120   685.362      V21   GROUND    47 1     37   0.50 221 28
   732.490 0.630E-230.120   660.345      V21   GROUND    46 1     35   0.50 221 28
   732.490 0.386E-220.120   108.689      V21   GROUND    18       13   0.50 221 28
   732.492 0.407E-230.120   568.413      V21   GROUND    45       41   0.50 221 28
   732.493 0.630E-230.120   660.345      V21   GROUND    46 1     36   0.50 221 28
   732.501 0.277E-230.120   672.397      V21   GROUND    48       41   0.50 221 28
   732.529 0.697E-230.120   635.863      V21   GROUND    45 1     34   0.50 221 28
   732.531 0.697E-230.120   635.863      V21   GROUND    45 1     35   0.50 221 28
   732.542 0.211E-230.120   656.693      V21   GROUND    49       46   0.50 221 28
   732.558 0.160E-230.120   482.088      V21   GROUND    41       36   0.50 221 28
   732.569 0.769E-230.120   611.916      V21   GROUND    44 1     33   0.50 221 28
   732.570 0.769E-230.120   611.916      V21   GROUND    44 1     34   0.50 221 28
   732.592 0.445E-220.120    74.547      V21   GROUND    10        2   0.50 221 28
   732.592 0.445E-220.120    74.547      V21   GROUND    10        3   0.50 221 28
   732.609 0.844E-230.120   588.503      V21   GROUND    43 1     32   0.50 221 28
   732.610 0.844E-230.120   588.503      V21   GROUND    43 1     33   0.50 221 28
   732.618 0.160E-220.120   112.982      V21   GROUND    20       19   0.50 221 28
   732.630 0.136E-220.120   371.199      V21   GROUND    36       32   0.50 221 28
   732.650 0.479E-230.120   553.851      V21   GROUND    44       39   0.50 221 28
   732.650 0.924E-230.120   565.625      V21   GROUND    42 1     31   0.50 221 28
   732.650 0.924E-230.120   565.625      V21   GROUND    42 1     32   0.50 221 28
   732.651 0.454E-230.120   563.962      V21   GROUND    44       37   0.50 221 28
   732.654 0.398E-220.120    89.271      V21   GROUND    15       10   0.50 221 28
   732.655 0.398E-220.120    89.271      V21   GROUND    15        9   0.50 221 28
   732.657 0.211E-230.120   656.700      V21   GROUND    49       46   0.50 221 28
   732.691 0.101E-220.120   543.281      V21   GROUND    41 1     30   0.50 221 28
   732.691 0.101E-220.120   543.281      V21   GROUND    41 1     31   0.50 221 28
   732.715 0.201E-230.120   736.673      V21   GROUND    50       41   0.50 221 28
   732.726 0.187E-230.120   316.987      V21   GROUND    33       29   0.50 221 28
   732.733 0.110E-220.120   521.471      V21   GROUND    40 1     29   0.50 221 28
   732.733 0.110E-220.120   521.471      V21   GROUND    40 1     30   0.50 221 28
   732.756 0.239E-230.120   631.301      V21   GROUND    48       45   0.50 221 28
   732.774 0.119E-220.120   500.195      V21   GROUND    39 1     28   0.50 221 28
   732.775 0.119E-220.120   500.195      V21   GROUND    39 1     29   0.50 221 28
   732.793 0.161E-220.120   112.796      V21   GROUND    20       19   0.50 221 28
   732.805 0.304E-230.120   647.096      V21   GROUND    47       39   0.50 221 28
   732.816 0.129E-220.120   479.453      V21   GROUND    38 1     27   0.50 221 28
   732.816 0.129E-220.120   479.453      V21   GROUND    38 1     28   0.50 221 28
   732.827 0.454E-230.120   544.688      V21   GROUND    44       40   0.50 221 28
   732.829 0.201E-230.120   736.552      V21   GROUND    50       42   0.50 221 28
   732.858 0.138E-220.120   459.244      V21   GROUND    37 1     26   0.50 221 28
   732.858 0.138E-220.120   459.244      V21   GROUND    37 1     27   0.50 221 28
   732.865 0.293E-220.120   117.979      V21   GROUND    20       18   0.50 221 28
   732.896 0.418E-220.120    76.142      V21   GROUND    12        5   0.50 221 28
   732.896 0.418E-220.120    76.142      V21   GROUND    12        6   0.50 221 28
   732.900 0.148E-220.120   439.569      V21   GROUND    36 1     25   0.50 221 28
   732.900 0.148E-220.120   439.569      V21   GROUND    36 1     26   0.50 221 28
   732.906 0.239E-230.120   631.311      V21   GROUND    48       45   0.50 221 28
   732.908 0.424E-220.120   134.794      V21   GROUND    21       17   0.50 221 28
   732.912 0.161E-230.120   371.199      V21   GROUND    36       32   0.50 221 28
   732.941 0.158E-220.120   420.427      V21   GROUND    35 1     24   0.50 221 28
   732.941 0.158E-220.120   420.427      V21   GROUND    35 1     25   0.50 221 28
   732.960 0.270E-230.120   606.400      V21   GROUND    47       44   0.50 221 28
   732.968 0.407E-230.120   586.999      V21   GROUND    45       39   0.50 221 28
   732.969 0.386E-220.120    99.088      V21   GROUND    17       13   0.50 221 28
   732.973 0.110E-220.120   396.077      V21   GROUND    37       32   0.50 221 28
   732.982 0.168E-220.120   401.818      V21   GROUND    34 1     23   0.50 221 28
   732.982 0.168E-220.120   401.818      V21   GROUND    34 1     24   0.50 221 28
   733.016 0.387E-220.120    99.092      V21   GROUND    17       12   0.50 221 28
   733.023 0.178E-220.120   383.742      V21   GROUND    33 1     22   0.50 221 28
   733.023 0.178E-220.120   383.742      V21   GROUND    33 1     23   0.50 221 28
   733.055 0.369E-220.120   112.528      V21   GROUND    19       16   0.50 221 28
   733.062 0.305E-220.120   127.955      V21   GROUND    21       19   0.50 221 28
   733.064 0.187E-220.120   366.200      V21   GROUND    32 1     21   0.50 221 28
   733.064 0.187E-220.120   366.200      V21   GROUND    32 1     22   0.50 221 28
   733.085 0.148E-220.120   351.730      V21   GROUND    35       31   0.50 221 28
   733.104 0.197E-220.120   349.190      V21   GROUND    31 1     20   0.50 221 28
   733.104 0.197E-220.120   349.190      V21   GROUND    31 1     21   0.50 221 28
   733.136 0.449E-220.120    69.236      V21   GROUND     9        1   0.50 221 28
   733.136 0.449E-220.120    69.236      V21   GROUND     9        2   0.50 221 28
   733.143 0.205E-220.120   332.713      V21   GROUND    30 1     19   0.50 221 28
   733.143 0.205E-220.120   332.713      V21   GROUND    30 1     20   0.50 221 28
   733.154 0.270E-230.120   606.413      V21   GROUND    47       44   0.50 221 28
   733.155 0.305E-230.120   581.991      V21   GROUND    46       43   0.50 221 28
   733.158 0.718E-230.120   465.014      V21   GROUND    40       34   0.50 221 28
   733.158 0.304E-230.120   646.713      V21   GROUND    47       40   0.50 221 28
   733.158 0.525E-230.120   530.395      V21   GROUND    43       38   0.50 221 28
   733.178 0.504E-230.120   521.460      V21   GROUND    43       39   0.50 221 28
   733.182 0.214E-220.120   316.768      V21   GROUND    29 1     18   0.50 221 28
   733.182 0.214E-220.120   316.768      V21   GROUND    29 1     19   0.50 221 28
   733.184 0.445E-220.120   142.946      V21   GROUND    22       19   0.50 221 28
   733.197 0.203E-230.120   299.372      V21   GROUND    32       28   0.50 221 28
   733.203 0.399E-220.120    81.294      V21   GROUND    14        9   0.50 221 28
   733.204 0.399E-220.120    81.294      V21   GROUND    14        8   0.50 221 28
   733.219 0.221E-220.120   301.356      V21   GROUND    28 1     17   0.50 221 28
   733.219 0.221E-220.120   301.356      V21   GROUND    28 1     18   0.50 221 28
   733.257 0.228E-220.120   286.476      V21   GROUND    27 1     16   0.50 221 28
   733.257 0.228E-220.120   286.476      V21   GROUND    27 1     17   0.50 221 28
   733.293 0.233E-220.120   272.129      V21   GROUND    26 1     15   0.50 221 28
   733.293 0.233E-220.120   272.129      V21   GROUND    26 1     16   0.50 221 28
   733.322 0.177E-230.120   582.090      V21   GROUND    45       39   0.50 221 28
   733.328 0.237E-220.120   258.314      V21   GROUND    25 1     14   0.50 221 28
   733.328 0.237E-220.120   258.314      V21   GROUND    25 1     15   0.50 221 28
   733.338 0.344E-230.120   558.072      V21   GROUND    45       42   0.50 221 28
   733.361 0.417E-220.120   123.475      V21   GROUND    20       16   0.50 221 28
   733.363 0.239E-220.120   245.031      V21   GROUND    24 1     13   0.50 221 28
   733.363 0.239E-220.120   245.031      V21   GROUND    24 1     14   0.50 221 28
   733.396 0.240E-220.120   232.280      V21   GROUND    23 1     12   0.50 221 28
   733.396 0.240E-220.120   232.280      V21   GROUND    23 1     13   0.50 221 28
   733.404 0.304E-230.120   582.008      V21   GROUND    46       43   0.50 221 28
   733.415 0.221E-230.120   709.920      V21   GROUND    49       40   0.50 221 28
   733.429 0.239E-220.120   220.060      V21   GROUND    22 1     11   0.50 221 28
   733.429 0.239E-220.120   220.060      V21   GROUND    22 1     12   0.50 221 28
   733.432 0.168E-220.120   102.591      V21   GROUND    19       18   0.50 221 28
   733.443 0.420E-220.120    69.767      V21   GROUND    11        4   0.50 221 28
   733.443 0.420E-220.120    69.767      V21   GROUND    11        5   0.50 221 28
   733.458 0.195E-230.120   459.804      V21   GROUND    40       35   0.50 221 28
   733.460 0.236E-220.120   208.373      V21   GROUND    21 1     10   0.50 221 28
   733.460 0.236E-220.120   208.373      V21   GROUND    21 1     11   0.50 221 28
   733.475 0.487E-230.120   540.187      V21   GROUND    43       36   0.50 221 28
   733.490 0.231E-220.120   197.218      V21   GROUND    20 1     10   0.50 221 28
   733.490 0.231E-220.120   197.218      V21   GROUND    20 1      9   0.50 221 28
   733.498 0.221E-230.120   709.832      V21   GROUND    49       41   0.50 221 28
   733.508 0.386E-230.120   534.645      V21   GROUND    44       41   0.50 221 28
   733.519 0.223E-220.120   186.594      V21   GROUND    19 1      8   0.50 221 28
   733.519 0.223E-220.120   186.594      V21   GROUND    19 1      9   0.50 221 28
   733.519 0.386E-220.120    90.031      V21   GROUND    16       12   0.50 221 28
   733.547 0.213E-220.120   176.502      V21   GROUND    18 1      7   0.50 221 28
   733.547 0.213E-220.120   176.502      V21   GROUND    18 1      8   0.50 221 28
   733.547 0.559E-230.120   498.732      V21   GROUND    42       38   0.50 221 28
   733.548 0.386E-220.120    90.033      V21   GROUND    16       11   0.50 221 28
   733.551 0.332E-230.120   621.853      V21   GROUND    46       38   0.50 221 28
   733.573 0.200E-220.120   166.941      V21   GROUND    17 1      6   0.50 221 28
   733.573 0.200E-220.120   166.941      V21   GROUND    17 1      7   0.50 221 28
   733.585 0.445E-230.120   562.922      V21   GROUND    44       38   0.50 221 28
   733.599 0.184E-220.120   157.912      V21   GROUND    16 1      5   0.50 221 28
   733.599 0.184E-220.120   157.912      V21   GROUND    16 1      6   0.50 221 28
   733.600 0.157E-220.120   332.759      V21   GROUND    34       30   0.50 221 28
   733.603 0.303E-220.120   107.381      V21   GROUND    19       17   0.50 221 28
   733.623 0.164E-220.120   149.415      V21   GROUND    15 1      4   0.50 221 28
   733.623 0.164E-220.120   149.415      V21   GROUND    15 1      5   0.50 221 28
   733.632 0.217E-230.120   282.283      V21   GROUND    31       27   0.50 221 28
   733.645 0.140E-220.120   141.448      V21   GROUND    14 1      3   0.50 221 28
   733.645 0.140E-220.120   141.448      V21   GROUND    14 1      4   0.50 221 28
   733.656 0.342E-230.120   558.096      V21   GROUND    45       42   0.50 221 28
   733.659 0.170E-220.120   102.348      V21   GROUND    19       18   0.50 221 28
   733.664 0.433E-230.120   511.708      V21   GROUND    43       40   0.50 221 28
   733.664 0.372E-220.120   102.389      V21   GROUND    18       15   0.50 221 28
   733.667 0.113E-220.120   134.013      V21   GROUND    13 1      2   0.50 221 28
   733.667 0.113E-220.120   134.013      V21   GROUND    13 1      3   0.50 221 28
   733.680 0.458E-220.120    64.457      V21   GROUND     8        0   0.50 221 28
   733.680 0.458E-220.120    64.457      V21   GROUND     8        1   0.50 221 28
   733.686 0.571E-230.120   507.456      V21   GROUND    42       37   0.50 221 28
   733.686 0.806E-230.120   127.110      V21   GROUND    12 1      1   0.50 221 28
   733.686 0.806E-230.120   127.110      V21   GROUND    12 1      2   0.50 221 28
   733.705 0.433E-230.120   120.737      V21   GROUND    11 1      0   0.50 221 28
   733.705 0.433E-230.120   120.737      V21   GROUND    11 1      1   0.50 221 28
   733.751 0.398E-220.120    73.851      V21   GROUND    13        8   0.50 221 28
   733.751 0.398E-220.120    73.851      V21   GROUND    13        7   0.50 221 28
   733.768 0.113E-220.120   375.904      V21   GROUND    36       31   0.50 221 28
   733.775 0.190E-230.120   351.730      V21   GROUND    35       31   0.50 221 28
   733.806 0.487E-230.120   489.262      V21   GROUND    42       39   0.50 221 28
   733.808 0.409E-220.120   112.717      V21   GROUND    19       15   0.50 221 28
   733.816 0.331E-230.120   621.567      V21   GROUND    46       39   0.50 221 28
   733.900 0.466E-220.120   130.949      V21   GROUND    21       18   0.50 221 28
   733.912 0.384E-230.120   534.677      V21   GROUND    44       41   0.50 221 28
   733.914 0.417E-230.120   749.294      V21   GROUND    50 1     40   0.50 221 28
   733.933 0.542E-230.120   467.305      V21   GROUND    41       38   0.50 221 28
   733.935 0.617E-230.120   476.505      V21   GROUND    41       37   0.50 221 28
   733.941 0.470E-230.120   722.625      V21   GROUND    49 1     39   0.50 221 28
   733.954 0.327E-220.120   116.643      V21   GROUND    20       18   0.50 221 28
   733.968 0.529E-230.120   696.494      V21   GROUND    48 1     38   0.50 221 28
