   718.498 0.536E-250.090  1942.461    19 14 4019 0-1 4120 0 0         0.90 226 22
   718.510 0.455E-240.090  1902.775    19 14 3621 2-1 3722 2 0         0.90 226 22
   718.599 0.837E-250.090  1948.835    19 14 4416 3-1 4517 3 0         0.90 226 22
   718.655 0.334E-240.090  1948.829    19 14 4416 1-1 4517 1 0         0.90 226 22
   718.789 0.469E-240.090  1888.467    19 14 3919 2-1 4020 2 0         0.90 226 22
   719.030 0.862E-250.090  1835.766    19 14 3819 0-1 3920 0 0         0.90 226 22
   719.122 0.212E-240.090  1901.919    19 14 4217 2-1 4318 2 0         0.90 226 22
   719.233 0.190E-250.090  2565.919    38 17 4321 2-1 4422 2 0         0.90 226 22
   719.250 0.479E-260.090  2566.138    38 17 4321 0-1 4422 0 0         0.90 226 22
   719.326 0.530E-240.090  1866.625    19 14 3720 3-1 3821 3 0         0.90 226 22
   719.394 0.407E-240.090  1901.914    19 14 4217 0-1 4318 0 0         0.90 226 22
   719.442 0.261E-240.090  1866.620    19 14 3720 1-1 3821 1 0         0.90 226 22
   719.637 0.129E-240.090  1864.232    19 14 4018 3-1 4119 3 0         0.90 226 22
   719.666 0.140E-240.090  1854.008    19 14 3521 0-1 3622 0 0         0.90 226 22
   719.711 0.514E-240.090  1864.227    19 14 4018 1-1 4119 1 0         0.90 226 22
   719.796 0.293E-270.090   988.397    46 14 37 2 0 0 38 2 0 0         0.90 226 22
   719.895 0.574E-240.090  1854.013    19 14 3521 2-1 3622 2 0         0.90 226 22
   720.002 0.111E-240.090  1889.605    19 14 4316 3-1 4417 3 0         0.90 226 22
   720.051 0.599E-250.090  1888.462    19 14 3919 0-1 4020 0 0         0.90 226 22
   720.056 0.441E-240.090  1889.599    19 14 4316 1-1 4417 1 0         0.90 226 22
   720.076 0.107E-250.090  2538.779    38 17 4420 1-1 4521 1 0         0.90 226 22
   720.181 0.602E-240.090  1835.771    19 14 3819 2-1 3920 2 0         0.90 226 22
   720.243 0.214E-250.090  2538.557    38 17 4420 3-1 4521 3 0         0.90 226 22
   720.521 0.277E-240.090  1845.298    19 14 4117 2-1 4218 2 0         0.90 226 22
   720.627 0.125E-240.090  1784.376    19 14 3719 0-1 3820 0 0         0.90 226 22
   720.652 0.251E-250.090  2508.255    38 17 4221 2-1 4322 2 0         0.90 226 22
   720.662 0.630E-260.090  2508.473    38 17 4221 0-1 4322 0 0         0.90 226 22
   720.714 0.672E-240.090  1816.548    19 14 3620 3-1 3721 3 0         0.90 226 22
   720.800 0.529E-240.090  1845.293    19 14 4117 0-1 4218 0 0         0.90 226 22
   720.829 0.331E-240.090  1816.543    19 14 3620 1-1 3721 1 0         0.90 226 22
   720.914 0.450E-240.090  1882.595    19 14 4415 2-1 4516 2 0         0.90 226 22
   721.032 0.167E-240.090  1810.224    19 14 3918 3-1 4019 3 0         0.90 226 22
   721.059 0.111E-240.090  1882.590    19 14 4415 0-1 4516 0 0         0.90 226 22
   721.078 0.176E-240.090  1806.553    19 14 3421 0-1 3522 0 0         0.90 226 22
   721.104 0.662E-240.090  1810.219    19 14 3918 1-1 4019 1 0         0.90 226 22
   721.279 0.719E-240.090  1806.558    19 14 3421 2-1 3522 2 0         0.90 226 22
   721.403 0.145E-240.090  1831.675    19 14 4216 3-1 4317 3 0         0.90 226 22
   721.457 0.580E-240.090  1831.670    19 14 4216 1-1 4317 1 0         0.90 226 22
   721.491 0.142E-250.090  2479.810    38 17 4320 1-1 4421 1 0         0.90 226 22
   721.572 0.767E-240.090  1784.381    19 14 3719 2-1 3820 2 0         0.90 226 22
   721.596 0.360E-270.090   938.234    46 14 36 2 0 0 37 2 0 0         0.90 226 22
   721.653 0.284E-250.090  2479.589    38 17 4320 3-1 4421 3 0         0.90 226 22
   721.918 0.360E-240.090  1789.980    19 14 4017 2-1 4118 2 0         0.90 226 22
   722.069 0.328E-250.090  2451.887    38 17 4121 2-1 4222 2 0         0.90 226 22
   722.072 0.823E-260.090  2452.104    38 17 4121 0-1 4222 0 0         0.90 226 22
   722.102 0.847E-240.090  1767.777    19 14 3520 3-1 3621 3 0         0.90 226 22
   722.185 0.176E-240.090  1734.290    19 14 3619 0-1 3720 0 0         0.90 226 22
   722.204 0.683E-240.090  1789.974    19 14 4017 0-1 4118 0 0         0.90 226 22
   722.214 0.417E-240.090  1767.772    19 14 3520 1-1 3621 1 0         0.90 226 22
   722.231 0.308E-250.090  2456.363    38 17 4419 2-1 4520 2 0         0.90 226 22
   722.298 0.779E-260.090  2456.588    38 17 4419 0-1 4520 0 0         0.90 226 22
   722.318 0.594E-240.090  1823.358    19 14 4315 2-1 4416 2 0         0.90 226 22
   722.425 0.214E-240.090  1757.521    19 14 3818 3-1 3919 3 0         0.90 226 22
   722.462 0.147E-240.090  1823.352    19 14 4315 0-1 4416 0 0         0.90 226 22
   722.485 0.220E-240.090  1760.406    19 14 3321 0-1 3422 0 0         0.90 226 22
   722.496 0.849E-240.090  1757.515    19 14 3818 1-1 3919 1 0         0.90 226 22
   722.662 0.896E-240.090  1760.411    19 14 3321 2-1 3422 2 0         0.90 226 22
   722.803 0.190E-240.090  1775.047    19 14 4116 3-1 4217 3 0         0.90 226 22
   722.855 0.756E-240.090  1775.041    19 14 4116 1-1 4217 1 0         0.90 226 22
   722.904 0.187E-250.090  2422.135    38 17 4220 1-1 4321 1 0         0.90 226 22
   722.961 0.972E-240.090  1734.296    19 14 3619 2-1 3720 2 0         0.90 226 22
   723.061 0.373E-250.090  2421.915    38 17 4220 3-1 4321 3 0         0.90 226 22
   723.233 0.592E-240.090  1820.355    19 14 4414 3-1 4515 3 0         0.90 226 22
