Wavenumber	NESR 15.67 cm-1
60.13893	1.51887E-09
60.31174	1.51946E-09
60.48456	1.52003E-09
60.65737	1.52059E-09
60.83018	1.52113E-09
61.00300	1.52165E-09
61.17581	1.52215E-09
61.34862	1.52264E-09
61.52144	1.52309E-09
61.69425	1.52351E-09
61.86706	1.52391E-09
62.03987	1.52427E-09
62.21269	1.52461E-09
62.38550	1.52491E-09
62.55831	1.52519E-09
62.73113	1.52543E-09
62.90394	1.52562E-09
63.07675	1.52579E-09
63.24957	1.52593E-09
63.42238	1.52603E-09
63.59519	1.52610E-09
63.76800	1.52612E-09
63.94082	1.52612E-09
64.11363	1.52608E-09
64.28644	1.52602E-09
64.45926	1.52591E-09
64.63207	1.52578E-09
64.80488	1.52562E-09
64.97770	1.52543E-09
65.15051	1.52522E-09
65.32332	1.52498E-09
65.49613	1.52472E-09
65.66895	1.52444E-09
65.84176	1.52414E-09
66.01457	1.52381E-09
66.18739	1.52348E-09
66.36020	1.52313E-09
66.53301	1.52276E-09
66.70583	1.52239E-09
66.87864	1.52202E-09
67.05145	1.52163E-09
67.22426	1.52123E-09
67.39708	1.52084E-09
67.56989	1.52045E-09
67.74270	1.52006E-09
67.91552	1.51966E-09
68.08833	1.51929E-09
68.26114	1.51890E-09
68.43396	1.51854E-09
68.60677	1.51817E-09
68.77958	1.51783E-09
68.95240	1.51748E-09
69.12521	1.51716E-09
69.29802	1.51685E-09
69.47083	1.51655E-09
69.64365	1.51628E-09
69.81646	1.51602E-09
69.98927	1.51578E-09
70.16209	1.51555E-09
70.33490	1.51536E-09
70.50771	1.51517E-09
70.68053	1.51501E-09
70.85334	1.51487E-09
71.02615	1.51474E-09
71.19896	1.51463E-09
71.37178	1.51455E-09
71.54459	1.51448E-09
71.71740	1.51443E-09
71.89022	1.51440E-09
72.06303	1.51438E-09
72.23584	1.51439E-09
72.40866	1.51441E-09
72.58147	1.51444E-09
72.75428	1.51448E-09
72.92709	1.51453E-09
73.09991	1.51459E-09
73.27272	1.51467E-09
73.44553	1.51475E-09
73.61835	1.51484E-09
73.79116	1.51492E-09
73.96397	1.51501E-09
74.13679	1.51511E-09
74.30960	1.51520E-09
74.48241	1.51530E-09
74.65522	1.51539E-09
74.82804	1.51547E-09
75.00085	1.51554E-09
75.17366	1.51561E-09
75.34648	1.51566E-09
75.51929	1.51571E-09
75.69210	1.51574E-09
75.86492	1.51576E-09
76.03773	1.51575E-09
76.21054	1.51574E-09
76.38335	1.51570E-09
76.55617	1.51564E-09
76.72898	1.51556E-09
76.90179	1.51546E-09
77.07461	1.51533E-09
77.24742	1.51519E-09
77.42023	1.51501E-09
77.59305	1.51482E-09
77.76586	1.51459E-09
77.93867	1.51434E-09
78.11149	1.51407E-09
78.28430	1.51376E-09
78.45711	1.51343E-09
78.62992	1.51308E-09
78.80274	1.51269E-09
78.97555	1.51228E-09
79.14836	1.51186E-09
79.32118	1.51139E-09
79.49399	1.51091E-09
79.66680	1.51040E-09
79.83962	1.50987E-09
80.01243	1.50931E-09
80.18524	1.50874E-09
80.35805	1.50814E-09
80.53087	1.50753E-09
80.70368	1.50689E-09
80.87649	1.50625E-09
81.04931	1.50558E-09
81.22212	1.50491E-09
81.39493	1.50421E-09
81.56775	1.50350E-09
81.74056	1.50278E-09
81.91337	1.50206E-09
82.08618	1.50132E-09
82.25900	1.50057E-09
82.43181	1.49983E-09
82.60462	1.49908E-09
82.77744	1.49832E-09
82.95025	1.49757E-09
83.12306	1.49681E-09
83.29588	1.49605E-09
83.46869	1.49530E-09
83.64150	1.49455E-09
83.81431	1.49380E-09
83.98713	1.49306E-09
84.15994	1.49232E-09
84.33275	1.49159E-09
84.50557	1.49086E-09
84.67838	1.49014E-09
84.85119	1.48944E-09
85.02401	1.48873E-09
85.19682	1.48803E-09
85.36963	1.48735E-09
85.54244	1.48668E-09
85.71526	1.48601E-09
85.88807	1.48535E-09
86.06088	1.48469E-09
86.23370	1.48405E-09
86.40651	1.48342E-09
86.57932	1.48280E-09
