598.295810 0.357E-22       1418.409           CHAUDE L=2 60 -1  4  1      341 40
598.300321 0.649E-22       1122.155                  NU9 55 -1  7  1      341 40
598.303738 0.266E-21       1052.915                  NU9 59 -1  3  1      341 40
598.309396 0.166E-21       1089.010                  NU9 56 -1  6  1      341 40
598.314142 0.118E-21       1054.382                  NU9 58 -1  4  1      341 40
598.314626 0.101E-21       1066.417                  NU9 57 -1  5  1      341 40
598.343695 0.154E-22       1419.693           CHAUDE L=2 59 -1  5  1      341 40
598.345947 0.145E-22       1511.263           CHAUDE L=0 57 -1  6  1      341 40
598.397575 0.127E-22       1431.567           CHAUDE L=2 58 -1  6  1      341 40
598.406706 0.204E-21       1076.694                  NU9 61 -1  0  1      341 40
598.436173 0.114E-22       1553.117           CHAUDE L=0 56 -1  7  1      341 40
598.548191 0.636E-22       1266.099                  NU9 65 -1  3 -1      341 40
598.572990 0.334E-22       1424.639           CHAUDE L=0 61 -1  1  1      341 40
598.578905 0.256E-22       1412.385           CHAUDE L=2 61 -1  2  1      341 40
598.580133 0.588E-22        142.664                  NU9 18 -1  3 -1      341 40
598.653770 0.592E-22       1414.413           CHAUDE L=0 60 -1  2  1      341 40
598.684500 0.334E-22       1407.237       A-A-CHAUDE L=2 61 -1  1  1      341 40
598.707490 0.266E-22       1414.700           CHAUDE L=0 59 -1  3  1      341 40
598.731615 0.236E-22       1425.523           CHAUDE L=0 58 -1  4  1      341 40
598.732501 0.193E-21       1047.009                  NU9 60 -1  1  1      341 40
598.744912 0.231E-22       1392.942           CHAUDE L=2 60 -1  3  1      341 40
598.790400 0.404E-22       1446.885           CHAUDE L=0 57 -1  5  1      341 40
598.818266 0.769E-22       1189.931                  NU9 52 -1  9  1      341 40
598.822367 0.170E-21       1027.899                  NU9 59 -1  2  1      341 40
598.833037 0.545E-22       1135.149                  NU9 53 -1  8  1      341 40
598.845421 0.734E-22       1090.892                  NU9 54 -1  7  1      341 40
598.851110 0.411E-22       1384.182           CHAUDE L=2 59 -1  4  1      341 40
598.852337 0.305E-21       1019.364                  NU9 58 -1  3  1      341 40
598.854981 0.188E-21       1057.174                  NU9 55 -1  6  1      341 40
598.860859 0.115E-21       1034.007                  NU9 56 -1  5  1      341 40
598.861300 0.135E-21       1021.402                  NU9 57 -1  4  1      341 40
598.888714 0.166E-22       1478.786           CHAUDE L=0 56 -1  6  1      341 40
598.896452 0.176E-22       1386.042           CHAUDE L=2 58 -1  5  1      341 40
598.930550 0.112E-22       1304.488       A-A-CHAUDE L=0 58 -1  1 -1      341 40
598.946694 0.145E-22       1398.490           CHAUDE L=2 57 -1  6  1      341 40
598.952472 0.229E-22       1421.510           CHAUDE L=2 56 -1  7  1      341 40
598.968707 0.237E-21       1042.005                  NU9 60 -1  0  1      341 40
598.975627 0.130E-22       1521.214           CHAUDE L=0 55 -1  7  1      341 40
599.000370 0.204E-22       1409.999           CHAUDE L=0 61 -1  0  1      341 40
599.085348 0.762E-22       1229.155                  NU9 64 -1  3 -1      341 40
599.093740 0.593E-22        132.406                  NU9 17 -1  3 -1      341 40
599.111060 0.387E-22       1389.880           CHAUDE L=0 60 -1  1  1      341 40
599.141112 0.296E-22       1377.572           CHAUDE L=2 60 -1  2  1      341 40
599.196930 0.681E-22       1380.219           CHAUDE L=0 59 -1  2  1      341 40
599.253600 0.305E-22       1381.073           CHAUDE L=0 58 -1  3  1      341 40
599.254940 0.387E-22       1372.419       A-A-CHAUDE L=2 60 -1  1  1      341 40
599.279810 0.270E-22       1392.466           CHAUDE L=0 57 -1  4  1      341 40
599.288808 0.223E-21       1012.887                  NU9 59 -1  1  1      341 40
599.305710 0.266E-22       1358.706           CHAUDE L=2 59 -1  3  1      341 40
599.337700 0.461E-22       1414.401           CHAUDE L=0 56 -1  5  1      341 40
599.363143 0.860E-22       1160.385                  NU9 51 -1  9  1      341 40
599.373707 0.195E-21        994.345                  NU9 58 -1  2  1      341 40
599.378208 0.613E-22       1105.027                  NU9 52 -1  8  1      341 40
599.390952 0.829E-22       1060.195                  NU9 53 -1  7  1      341 40
599.400971 0.213E-21       1025.903                  NU9 54 -1  6  1      341 40
599.401199 0.349E-21        986.379                  NU9 57 -1  3  1      341 40
599.406540 0.472E-22       1350.522           CHAUDE L=2 58 -1  4  1      341 40
599.407465 0.131E-21       1002.164                  NU9 55 -1  5  1      341 40
599.408787 0.154E-21        988.987                  NU9 56 -1  4  1      341 40
599.432169 0.188E-22       1446.875           CHAUDE L=0 55 -1  6  1      341 40
599.449398 0.202E-22       1352.958           CHAUDE L=2 57 -1  5  1      341 40
599.496144 0.166E-22       1365.982           CHAUDE L=2 56 -1  6  1      341 40
599.500787 0.260E-22       1389.577           CHAUDE L=2 55 -1  7  1      341 40
599.515869 0.147E-22       1489.878           CHAUDE L=0 54 -1  7  1      341 40
599.516930 0.134E-22       1271.375       A-A-CHAUDE L=0 57 -1  1 -1      341 40
599.530860 0.238E-22       1375.245           CHAUDE L=0 60 -1  0  1      341 40
599.530909 0.276E-21       1007.883                  NU9 59 -1  0  1      341 40
599.610674 0.595E-22        122.718                  NU9 16 -1  3 -1      341 40
599.623263 0.910E-22       1192.776                  NU9 63 -1  3 -1      341 40
599.649890 0.446E-22       1355.687           CHAUDE L=0 59 -1  1  1      341 40
599.703859 0.340E-22       1343.328           CHAUDE L=2 59 -1  2  1      341 40
599.740730 0.780E-22       1346.591           CHAUDE L=0 58 -1  2  1      341 40
599.800230 0.349E-22       1348.013           CHAUDE L=0 57 -1  3  1      341 40
599.807610 0.334E-22       1405.146       A+A+CHAUDE L=2 61 -1  1  1      341 40
599.825720 0.446E-22       1338.170       A-A-CHAUDE L=2 59 -1  1  1      341 40
599.828456 0.308E-22       1359.976           CHAUDE L=0 56 -1  4  1      341 40
599.845184 0.256E-21        979.331                  NU9 58 -1  1  1      341 40
599.866466 0.305E-22       1325.039           CHAUDE L=2 58 -1  3  1      341 40
599.885540 0.523E-22       1382.484           CHAUDE L=0 55 -1  5  1      341 40
599.908491 0.959E-22       1131.404                  NU9 50 -1  9  1      341 40
599.923833 0.686E-22       1075.471                  NU9 51 -1  8  1      341 40
599.925218 0.223E-21        961.357                  NU9 57 -1  2  1      341 40
599.936917 0.932E-22       1030.064                  NU9 52 -1  7  1      341 40
599.947371 0.241E-21        995.199                  NU9 53 -1  6  1      341 40
599.950329 0.398E-21        953.960                  NU9 56 -1  3  1      341 40
599.954448 0.148E-21        970.887                  NU9 54 -1  5  1      341 40
599.956605 0.175E-21        957.138                  NU9 55 -1  4  1      341 40
599.962090 0.539E-22       1317.431           CHAUDE L=2 57 -1  4  1      341 40
599.976307 0.213E-22       1415.531           CHAUDE L=0 54 -1  6  1      341 40
600.002540 0.230E-22       1320.442           CHAUDE L=2 56 -1  5  1      341 40
600.045930 0.188E-22       1334.042           CHAUDE L=2 55 -1  6  1      341 40
600.049519 0.294E-22       1358.213           CHAUDE L=2 54 -1  7  1      341 40
600.056890 0.166E-22       1459.110           CHAUDE L=0 53 -1  7  1      341 40
600.058368 0.109E-22       1392.940       te) CHAUDE L=2 53 -1  8  1      341 40
600.061910 0.276E-22       1341.057           CHAUDE L=0 59 -1  0  1      341 40
600.093310 0.319E-21        974.326                  NU9 58 -1  0  1      341 40
600.102940 0.161E-22       1238.830       A-A-CHAUDE L=0 56 -1  1 -1      341 40
600.130935 0.595E-22        113.599                  NU9 15 -1  3 -1      341 40
600.155930 0.204E-22       1409.999           CHAUDE L=2 61 -1  0  1      341 40
600.161927 0.108E-21       1156.962                  NU9 62 -1  3 -1      341 40
600.177613 0.562E-22       1096.705                  NU9 61 -1  2 -1      341 40
600.189490 0.512E-22       1322.061           CHAUDE L=0 58 -1  1  1      341 40
600.267103 0.390E-22       1309.651           CHAUDE L=2 58 -1  2  1      341 40
600.285160 0.892E-22       1313.530           CHAUDE L=0 57 -1  2  1      341 40
600.347380 0.398E-22       1315.520           CHAUDE L=0 56 -1  3  1      341 40
600.366910 0.387E-22       1370.395       A+A+CHAUDE L=2 60 -1  1  1      341 40
600.377556 0.349E-22       1328.054           CHAUDE L=0 55 -1  4  1      341 40
600.396830 0.512E-22       1304.488       A-A-CHAUDE L=2 58 -1  1  1      341 40
600.401630 0.293E-21        946.342                  NU9 57 -1  1  1      341 40
600.427187 0.349E-22       1291.939           CHAUDE L=2 57 -1  3  1      341 40
600.433900 0.593E-22       1351.134           CHAUDE L=0 54 -1  5  1      341 40
600.454312 0.107E-21       1102.990                  NU9 49 -1  9  1      341 40
600.469914 0.766E-22       1046.481                  NU9 50 -1  8  1      341 40
600.476905 0.254E-21        928.935                  NU9 56 -1  2  1      341 40
600.483320 0.105E-21       1000.500                  NU9 51 -1  7  1      341 40
600.494184 0.271E-21        965.061                  NU9 52 -1  6  1      341 40
600.499734 0.452E-21        922.108                  NU9 55 -1  3  1      341 40
600.501812 0.167E-21        940.177                  NU9 53 -1  5  1      341 40
600.504762 0.198E-21        925.856                  NU9 54 -1  4  1      341 40
600.517770 0.615E-22       1284.908           CHAUDE L=2 56 -1  4  1      341 40
600.521121 0.241E-22       1384.755           CHAUDE L=0 53 -1  6  1      341 40
600.555882 0.262E-22       1288.494           CHAUDE L=2 55 -1  5  1      341 40
600.593550 0.319E-22       1307.436           CHAUDE L=0 58 -1  0  1      341 40
600.596054 0.213E-22       1302.670           CHAUDE L=2 54 -1  6  1      341 40
600.598669 0.332E-22       1327.417           CHAUDE L=2 53 -1  7  1      341 40
600.598681 0.187E-22       1428.909           CHAUDE L=0 52 -1  7  1      341 40
600.606789 0.123E-22       1362.720       te) CHAUDE L=2 52 -1  8  1      341 40
600.654522 0.591E-22        105.050                  NU9 14 -1  3 -1      341 40
600.655908 0.368E-21        941.336                  NU9 57 -1  0  1      341 40
600.672594 0.535E-22       1364.069                  NU9 64 -1  6 -1      341 40
600.688600 0.191E-22       1206.853       A-A-CHAUDE L=0 55 -1  1 -1      341 40
600.701333 0.129E-21       1121.714                  NU9 61 -1  3 -1      341 40
600.706210 0.238E-22       1375.245           CHAUDE L=2 60 -1  0  1      341 40
600.714744 0.669E-22       1062.019                  NU9 60 -1  2 -1      341 40
600.729830 0.585E-22       1289.002           CHAUDE L=0 57 -1  1  1      341 40
600.830220 0.102E-21       1281.035           CHAUDE L=0 56 -1  2  1      341 40
600.830803 0.446E-22       1276.543           CHAUDE L=2 57 -1  2  1      341 40
600.895050 0.452E-22       1283.594           CHAUDE L=0 55 -1  3  1      341 40
600.925410 0.446E-22       1336.211       A+A+CHAUDE L=2 59 -1  1  1      341 40
600.927112 0.396E-22       1296.699           CHAUDE L=0 54 -1  4  1      341 40
600.958144 0.334E-21        913.918                  NU9 56 -1  1  1      341 40
600.968270 0.585E-22       1271.375       A-A-CHAUDE L=2 57 -1  1  1      341 40
600.982790 0.670E-22       1320.351           CHAUDE L=0 53 -1  5  1      341 40
600.987881 0.398E-22       1259.408           CHAUDE L=2 56 -1  3  1      341 40
601.000606 0.118E-21       1075.142                  NU9 48 -1  9  1      341 40
601.016453 0.852E-22       1018.058                  NU9 49 -1  8  1      341 40
601.028776 0.288E-21        897.080                  NU9 55 -1  2  1      341 40
601.030161 0.117E-21        971.503                  NU9 50 -1  7  1      341 40
601.041411 0.304E-21        935.490                  NU9 51 -1  6  1      341 40
601.049418 0.512E-21        890.822                  NU9 54 -1  3  1      341 40
601.049560 0.188E-21        910.033                  NU9 52 -1  5  1      341 40
601.053260 0.223E-21        895.141                  NU9 53 -1  4  1      341 40
601.066601 0.271E-22       1354.547           CHAUDE L=0 52 -1  6  1      341 40
601.073580 0.699E-22       1252.953           CHAUDE L=2 55 -1  4  1      341 40
601.109430 0.296E-22       1257.115           CHAUDE L=2 54 -1  5  1      341 40
601.125810 0.369E-22       1274.382           CHAUDE L=0 57 -1  0  1      341 40
601.141231 0.209E-22       1399.276           CHAUDE L=0 51 -1  7  1      341 40
601.146518 0.241E-22       1271.866           CHAUDE L=2 53 -1  6  1      341 40
601.148235 0.373E-22       1297.189           CHAUDE L=2 52 -1  7  1      341 40
601.155651 0.137E-22       1333.069       te) CHAUDE L=2 51 -1  8  1      341 40
601.181434 0.585E-22         97.071                  NU9 13 -1  3 -1      341 40
