  1202.546 0.488E-260.036  1095.251                        14          0.65 211  6       0.000E+00.0651-.001850000 0 0 0
  1202.567 0.329E-250.047  2798.764                        15          0.65 211  6       0.000E+00.0653-.001850000 0 0 0
  1202.570 0.213E-260.047  2638.826                        16          0.63 211  6       0.000E+00.0630-.001850000 0 0 0
  1202.652 0.124E-250.047  2963.656                        16          0.63 211  6       0.000E+00.0630-.001850000 0 0 0
  1202.661 0.193E-240.036  2656.502                        14          0.65 211  6       0.000E+00.0651-.001850000 0 0 0
  1202.676 0.181E-250.058  1813.972                         9          0.67 211  6       0.000E+00.0744-.001850000 0 0 0
  1202.676 0.765E-260.047  2815.160                        15          0.65 211  6       0.000E+00.0653-.001850000 0 0 0
  1202.684 0.195E-250.058  2010.371                         9          0.67 211  6       0.000E+00.0744-.001850000 0 0 0
  1202.685 0.334E-240.047  1095.869                        14          0.65 211  6       0.000E+00.0651-.001850000 0 0 0
  1202.688 0.356E-230.041  2184.666                        13          0.65 211  6       0.000E+00.0667-.001850000 0 0 0
  1202.708 0.773E-240.044  2641.567                        14          0.65 211  6       0.000E+00.0651-.001850000 0 0 0
  1202.724 0.525E-210.047  1251.647                        15          0.65 211  6       0.000E+00.0653-.001850000 0 0 0
  1202.749 0.208E-250.058  1727.743                         9          0.67 211  6       0.000E+00.0744-.001850000 0 0 0
  1202.795 0.202E-250.052  1772.291                         9          0.67 211  6       0.000E+00.0744-.001850000 0 0 0
  1202.796 0.338E-250.064  1553.990                         6          0.72 211  6       0.000E+00.0773-.001850000 0 0 0
  1202.838 0.137E-260.058  1912.667                         8          0.72 211  6       0.000E+00.0755-.001851000 0 0 0
  1202.848 0.644E-250.047  3162.479                        17          0.63 211  6       0.000E+00.0614-.001851000 0 0 0
  1202.866 0.166E-250.054  1918.842                        10          0.67 211  6       0.000E+00.0729-.001851000 0 0 0
  1202.873 0.329E-260.047  2798.458                        15          0.65 211  6       0.000E+00.0653-.001851000 0 0 0
  1202.879 0.328E-250.064  1562.788                         7          0.73 211  6       0.000E+00.0776-.001851000 0 0 0
  1202.889 0.177E-250.047  2640.108                        14          0.65 211  6       0.000E+00.0651-.001851000 0 0 0
  1202.901 0.643E-250.047  3162.429                        17          0.63 211  6       0.000E+00.0614-.001851000 0 0 0
  1202.922 0.202E-250.047  1095.632                        14          0.65 211  6       0.000E+00.0651-.001851000 0 0 0
  1203.019 0.472E-260.064  1758.891                         6          0.72 211  6       0.000E+00.0773-.001851000 0 0 0
  1203.023 0.119E-250.047  2655.865                        14          0.65 211  6       0.000E+00.0651-.001851000 0 0 0
  1203.039 0.445E-250.052  2010.313                         9          0.67 211  6       0.000E+00.0744-.001851000 0 0 0
  1203.040 0.263E-210.047  1417.129                        16          0.63 211  6       0.000E+00.0630-.001851000 0 0 0
  1203.049 0.125E-250.047  2657.846                        14          0.65 211  6       0.000E+00.0651-.001851000 0 0 0
  1203.053 0.453E-250.051  2183.814                        13          0.65 211  6       0.000E+00.0667-.001851000 0 0 0
  1203.058 0.201E-260.047  2817.985                        15          0.65 211  6       0.000E+00.0653-.001851000 0 0 0
  1203.068 0.268E-260.047  1251.302                        15          0.65 211  6       0.000E+00.0653-.001851000 0 0 0
  1203.080 0.818E-260.051  2054.557                        12          0.65 211  6       0.000E+00.0676-.001851000 0 0 0
  1203.096 0.117E-250.047  2657.889                        14          0.65 211  6       0.000E+00.0651-.001851000 0 0 0
  1203.117 0.305E-260.049  1780.748                        18          0.63 211  6       0.000E+00.0600-.001851000 0 0 0
  1203.124 0.208E-250.064  1759.117                         6          0.72 211  6       0.000E+00.0773-.001851000 0 0 0
  1203.125 0.277E-250.047  2796.562                        15          0.65 211  6       0.000E+00.0653-.001851000 0 0 0
  1203.165 0.160E-240.058  2009.891                         9          0.67 211  6       0.000E+00.0744-.001851000 0 0 0
  1203.181 0.263E-210.047  1417.120                        16          0.63 211  6       0.000E+00.0630-.001851000 0 0 0
  1203.215 0.547E-250.051  2507.425                        13          0.65 211  6       0.000E+00.0667-.001851000 0 0 0
  1203.227 0.497E-260.051  2507.168                        13          0.65 211  6       0.000E+00.0667-.001851000 0 0 0
  1203.248 0.119E-240.064  1555.393                         6          0.72 211  6       0.000E+00.0773-.001851000 0 0 0
  1203.268 0.225E-260.036  2817.940                        15          0.65 211  6       0.000E+00.0653-.001851000 0 0 0
  1203.272 0.803E-260.049  1780.729                        18          0.63 211  6       0.000E+00.0600-.001851000 0 0 0
  1203.293 0.226E-240.051  2054.250                        12          0.65 211  6       0.000E+00.0676-.001851000 0 0 0
  1203.319 0.505E-250.047  2961.950                        16          0.63 211  6       0.000E+00.0630-.001851000 0 0 0
  1203.351 0.425E-260.039  2984.900                        18          0.63 211  6       0.000E+00.0600-.001851000 0 0 0
  1203.380 0.198E-230.051  2255.319                        13          0.65 211  6       0.000E+00.0667-.001851000 0 0 0
  1203.386 0.209E-210.058   470.831                         9          0.67 211  6       0.000E+00.0744-.001851000 0 0 0
  1203.394 0.181E-260.051  2057.893                        12          0.65 211  6       0.000E+00.0676-.001851000 0 0 0
  1203.407 0.119E-250.052  1813.294                         9          0.67 211  6       0.000E+00.0744-.001851000 0 0 0
  1203.414 0.128E-240.051  2184.558                        13          0.65 211  6       0.000E+00.0667-.001851000 0 0 0
  1203.419 0.164E-250.054  2112.138                        10          0.67 211  6       0.000E+00.0729-.001851000 0 0 0
  1203.521 0.975E-250.061  1759.168                         6          0.72 211  6       0.000E+00.0773-.001852000 0 0 0
  1203.536 0.115E-220.058   470.855                         9          0.67 211  6       0.000E+00.0744-.001852000 0 0 0
  1203.555 0.482E-260.064  1599.284                         7          0.73 211  6       0.000E+00.0776-.001852000 0 0 0
  1203.582 0.568E-250.047  3134.901                        17          0.63 211  6       0.000E+00.0614-.001852000 0 0 0
  1203.585 0.146E-210.058   470.805                         9          0.67 211  6       0.000E+00.0744-.001852000 0 0 0
  1203.596 0.552E-250.047  1252.028                        15          0.65 211  6       0.000E+00.0653-.001852000 0 0 0
  1203.597 0.452E-250.056  1562.859                         7          0.73 211  6       0.000E+00.0776-.001852000 0 0 0
  1203.604 0.564E-250.047  3134.902                        17          0.63 211  6       0.000E+00.0614-.001852000 0 0 0
  1203.635 0.123E-240.047  2638.285                        14          0.65 211  6       0.000E+00.0651-.001852000 0 0 0
  1203.641 0.103E-250.049  1780.748                        18          0.63 211  6       0.000E+00.0600-.001852000 0 0 0
  1203.641 0.602E-250.058  1812.557                         9          0.67 211  6       0.000E+00.0744-.001852000 0 0 0
  1203.641 0.434E-250.028  1780.270                        18          0.63 211  6       0.000E+00.0600-.001852000 0 0 0
  1203.662 0.437E-240.052  1720.800                         8          0.72 211  6       0.000E+00.0755-.001852000 0 0 0
  1203.664 0.514E-260.051  2489.005                        13          0.65 211  6       0.000E+00.0667-.001852000 0 0 0
  1203.674 0.148E-230.058   470.717                         9          0.67 211  6       0.000E+00.0744-.001852000 0 0 0
  1203.677 0.193E-260.049  2984.787                        18          0.63 211  6       0.000E+00.0600-.001852000 0 0 0
  1203.688 0.119E-210.052   470.799                         9          0.67 211  6       0.000E+00.0744-.001852000 0 0 0
  1203.689 0.123E-240.049  1780.312                        18          0.63 211  6       0.000E+00.0600-.001852000 0 0 0
  1203.689 0.128E-250.051  2506.706                        13          0.65 211  6       0.000E+00.0667-.001852000 0 0 0
  1203.694 0.104E-260.047  2450.806                        14          0.65 211  6       0.000E+00.0651-.001852000 0 0 0
  1203.696 0.247E-250.036  2478.339                        15          0.65 211  6       0.000E+00.0653-.001852000 0 0 0
  1203.714 0.176E-250.054  2114.152                        10          0.67 211  6       0.000E+00.0729-.001852000 0 0 0
  1203.730 0.137E-260.051  2250.813                        13          0.65 211  6       0.000E+00.0667-.001852000 0 0 0
  1203.743 0.508E-250.049  1780.123                        18          0.63 211  6       0.000E+00.0600-.001852000 0 0 0
  1203.771 0.271E-250.064  1561.896                         7          0.73 211  6       0.000E+00.0776-.001852000 0 0 0
  1203.786 0.100E-260.054  1875.646                        10          0.67 211  6       0.000E+00.0729-.001852000 0 0 0
  1203.804 0.306E-250.052  1919.986                         8          0.72 211  6       0.000E+00.0755-.001852000 0 0 0
  1203.816 0.212E-250.047  1251.807                        15          0.65 211  6       0.000E+00.0653-.001852000 0 0 0
  1203.833 0.581E-230.051  2297.303                        13          0.65 211  6       0.000E+00.0667-.001852000 0 0 0
  1203.834 0.122E-260.028  2984.715                        18          0.63 211  6       0.000E+00.0600-.001852000 0 0 0
  1203.872 0.295E-260.036  2655.291                        14          0.65 211  6       0.000E+00.0651-.001852000 0 0 0
  1203.988 0.134E-260.051  2506.652                        13          0.65 211  6       0.000E+00.0667-.001852000 0 0 0
  1203.992 0.235E-260.039  1976.718                        19          0.63 211  6       0.000E+00.0594-.001852000 0 0 0
  1204.017 0.162E-260.049  1779.985                        18          0.63 211  6       0.000E+00.0600-.001852000 0 0 0
  1204.033 0.530E-210.047  1251.591                        15          0.65 211  6       0.000E+00.0653-.001852000 0 0 0
  1204.057 0.321E-250.049  1780.729                        18          0.63 211  6       0.000E+00.0600-.001852000 0 0 0
  1204.074 0.146E-230.051  2256.981                        13          0.65 211  6       0.000E+00.0667-.001852000 0 0 0
  1204.089 0.574E-240.058  1720.432                         8          0.72 211  6       0.000E+00.0755-.001852000 0 0 0
  1204.093 0.435E-260.058  1724.568                         8          0.72 211  6       0.000E+00.0755-.001852000 0 0 0
  1204.103 0.229E-250.051  2183.697                        13          0.65 211  6       0.000E+00.0667-.001852000 0 0 0
  1204.115 0.375E-240.029  2688.620                        16          0.63 211  6       0.000E+00.0630-.001852000 0 0 0
  1204.132 0.567E-240.047  2688.619                        16          0.63 211  6       0.000E+00.0630-.001853000 0 0 0
  1204.147 0.145E-230.047  2620.169                        15          0.65 211  6       0.000E+00.0653-.001853000 0 0 0
  1204.157 0.181E-250.051  2183.814                        13          0.65 211  6       0.000E+00.0667-.001853000 0 0 0
  1204.159 0.272E-260.041  2173.486                        12          0.65 211  6       0.000E+00.0676-.001853000 0 0 0
  1204.167 0.959E-240.044  2688.618                        16          0.63 211  6       0.000E+00.0630-.001853000 0 0 0
  1204.173 0.137E-260.044  2711.361                        16          0.63 211  6       0.000E+00.0630-.001853000 0 0 0
  1204.193 0.159E-240.039  1780.707                        18          0.63 211  6       0.000E+00.0600-.001853000 0 0 0
  1204.195 0.130E-230.047  2393.994                        14          0.65 211  6       0.000E+00.0651-.001853000 0 0 0
  1204.216 0.165E-260.044  2816.375                        15          0.65 211  6       0.000E+00.0653-.001853000 0 0 0
  1204.234 0.300E-260.049  1779.631                        18          0.63 211  6       0.000E+00.0600-.001853000 0 0 0
  1204.245 0.581E-240.036  2394.407                        14          0.65 211  6       0.000E+00.0651-.001853000 0 0 0
  1204.250 0.187E-250.058  2016.151                         9          0.67 211  6       0.000E+00.0744-.001853000 0 0 0
  1204.259 0.521E-260.028  1779.651                        18          0.63 211  6       0.000E+00.0600-.001853000 0 0 0
  1204.266 0.432E-260.049  1780.123                        18          0.63 211  6       0.000E+00.0600-.001853000 0 0 0
  1204.269 0.145E-230.047  2620.301                        15          0.65 211  6       0.000E+00.0653-.001853000 0 0 0
  1204.285 0.557E-250.036  2795.015                        15          0.65 211  6       0.000E+00.0653-.001853000 0 0 0
  1204.291 0.493E-260.047  2656.604                        14          0.65 211  6       0.000E+00.0651-.001853000 0 0 0
  1204.309 0.124E-260.047  2966.264                        16          0.63 211  6       0.000E+00.0630-.001853000 0 0 0
  1204.310 0.653E-260.045  2112.134                        10          0.67 211  6       0.000E+00.0729-.001853000 0 0 0
  1204.311 0.553E-250.047  2961.996                        16          0.63 211  6       0.000E+00.0630-.001853000 0 0 0
  1204.326 0.392E-260.051  2173.292                        12          0.65 211  6       0.000E+00.0676-.001853000 0 0 0
  1204.328 0.585E-260.051  2489.005                        13          0.65 211  6       0.000E+00.0667-.001853000 0 0 0
  1204.337 0.385E-230.041  2297.798                        13          0.65 211  6       0.000E+00.0667-.001853000 0 0 0
  1204.348 0.301E-260.047  2386.255                        14          0.65 211  6       0.000E+00.0651-.001853000 0 0 0
  1204.353 0.249E-260.047  3144.000                        17          0.63 211  6       0.000E+00.0614-.001853000 0 0 0
  1204.357 0.150E-230.047  2478.337                        15          0.65 211  6       0.000E+00.0653-.001853000 0 0 0
  1204.363 0.251E-230.044  2478.333                        15          0.65 211  6       0.000E+00.0653-.001853000 0 0 0
  1204.365 0.290E-230.047  2454.370                        14          0.65 211  6       0.000E+00.0651-.001853000 0 0 0
  1204.377 0.460E-260.058  1724.382                         8          0.72 211  6       0.000E+00.0755-.001853000 0 0 0
  1204.377 0.978E-240.036  2478.339                        15          0.65 211  6       0.000E+00.0653-.001853000 0 0 0
  1204.377 0.310E-260.044  2961.347                        17          0.63 211  6       0.000E+00.0614-.001853000 0 0 0
  1204.380 0.536E-250.041  2055.830                        12          0.65 211  6       0.000E+00.0676-.001853000 0 0 0
  1204.386 0.108E-260.047  2816.204                        15          0.65 211  6       0.000E+00.0653-.001853000 0 0 0
  1204.421 0.505E-250.052  2008.931                         9          0.67 211  6       0.000E+00.0744-.001853000 0 0 0
  1204.427 0.260E-250.044  2964.041                        16          0.63 211  6       0.000E+00.0630-.001853000 0 0 0
  1204.439 0.202E-260.056  1598.195                         7          0.73 211  6       0.000E+00.0776-.001853000 0 0 0
  1204.442 0.489E-260.052  1822.956                         9          0.67 211  6       0.000E+00.0744-.001853000 0 0 0
  1204.445 0.112E-240.028  1780.270                        18          0.63 211  6       0.000E+00.0600-.001853000 0 0 0
  1204.455 0.410E-250.058  1919.988                         8          0.72 211  6       0.000E+00.0755-.001853000 0 0 0
  1204.455 0.464E-260.047  2798.685                        15          0.65 211  6       0.000E+00.0653-.001853000 0 0 0
  1204.474 0.785E-250.049  1780.312                        18          0.63 211  6       0.000E+00.0600-.001853000 0 0 0
  1204.476 0.137E-260.047  2968.694                        17          0.63 211  6       0.000E+00.0614-.001853000 0 0 0
  1204.477 0.450E-260.047  2978.079                        17          0.63 211  6       0.000E+00.0614-.001853000 0 0 0
  1204.532 0.315E-230.044  2393.342                        14          0.65 211  6       0.000E+00.0651-.001853000 0 0 0
  1204.535 0.119E-250.058  2009.977                         9          0.67 211  6       0.000E+00.0744-.001853000 0 0 0
  1204.585 0.394E-260.051  2055.083                        12          0.65 211  6       0.000E+00.0676-.001853000 0 0 0
  1204.614 0.204E-240.051  2508.359                        13          0.65 211  6       0.000E+00.0667-.001853000 0 0 0
  1204.643 0.189E-250.047  2791.606                        15          0.65 211  6       0.000E+00.0653-.001853000 0 0 0
  1204.650 0.545E-250.047  2795.037                        15          0.65 211  6       0.000E+00.0653-.001853000 0 0 0
  1204.683 0.160E-240.047  2638.313                        14          0.65 211  6       0.000E+00.0651-.001853000 0 0 0
  1204.687 0.209E-260.058  1919.756                         8          0.72 211  6       0.000E+00.0755-.001853000 0 0 0
  1204.737 0.132E-230.051  2256.981                        13          0.65 211  6       0.000E+00.0667-.001853000 0 0 0
  1204.748 0.362E-240.051  2508.286                        13          0.65 211  6       0.000E+00.0667-.001853000 0 0 0
  1204.754 0.692E-260.047  2964.026                        16          0.63 211  6       0.000E+00.0630-.001853000 0 0 0
  1204.757 0.714E-260.049  1779.631                        18          0.63 211  6       0.000E+00.0600-.001853000 0 0 0
  1204.765 0.610E-260.052  2172.796                        12          0.65 211  6       0.000E+00.0676-.001853000 0 0 0
  1204.781 0.186E-260.047  2960.963                        17          0.63 211  6       0.000E+00.0614-.001854000 0 0 0
  1204.786 0.185E-240.047  2656.199                        14          0.65 211  6       0.000E+00.0651-.001854000 0 0 0
  1204.802 0.393E-250.049  1779.985                        18          0.63 211  6       0.000E+00.0600-.001854000 0 0 0
  1204.812 0.774E-260.056  1756.551                         6          0.72 211  6       0.000E+00.0773-.001854000 0 0 0
  1204.827 0.186E-250.029  2978.080                        17          0.63 211  6       0.000E+00.0614-.001854000 0 0 0
  1204.926 0.777E-260.064  1597.637                         7          0.73 211  6       0.000E+00.0776-.001854000 0 0 0
  1204.944 0.441E-260.058  1822.896                         9          0.67 211  6       0.000E+00.0744-.001854000 0 0 0
  1204.955 0.194E-250.049  1780.729                        18          0.63 211  6       0.000E+00.0600-.001854000 0 0 0
  1204.973 0.154E-250.049  1780.748                        18          0.63 211  6       0.000E+00.0600-.001854000 0 0 0
  1204.977 0.106E-260.049  1779.025                        18          0.63 211  6       0.000E+00.0600-.001854000 0 0 0
  1204.987 0.170E-250.047  2978.079                        17          0.63 211  6       0.000E+00.0614-.001854000 0 0 0
  1204.988 0.165E-230.041  2256.086                        13          0.65 211  6       0.000E+00.0667-.001854000 0 0 0
  1205.018 0.126E-260.029  2960.738                        17          0.63 211  6       0.000E+00.0614-.001854000 0 0 0
  1205.019 0.418E-240.044  2815.595                        15          0.65 211  6       0.000E+00.0653-.001854000 0 0 0
  1205.031 0.169E-240.047  2655.865                        14          0.65 211  6       0.000E+00.0651-.001854000 0 0 0
  1205.036 0.138E-250.047  2816.006                        15          0.65 211  6       0.000E+00.0653-.001854000 0 0 0
  1205.037 0.189E-240.064  1561.719                         7          0.73 211  6       0.000E+00.0776-.001854000 0 0 0
  1205.063 0.900E-260.028  1779.651                        18          0.63 211  6       0.000E+00.0600-.001854000 0 0 0
  1205.086 0.107E-260.044  2805.103                        17          0.63 211  6       0.000E+00.0614-.001854000 0 0 0
  1205.112 0.395E-260.054  2007.207                         9          0.67 211  6       0.000E+00.0729-.001854000 0 0 0
  1205.152 0.404E-260.054  2007.201                         9          0.67 211  6       0.000E+00.0729-.001854000 0 0 0
  1205.182 0.129E-260.047  2655.865                        14          0.65 211  6       0.000E+00.0651-.001854000 0 0 0
  1205.185 0.512E-240.044  2538.929                        15          0.65 211  6       0.000E+00.0653-.001854000 0 0 0
  1205.193 0.215E-250.058  2016.126                         9          0.67 211  6       0.000E+00.0744-.001854000 0 0 0
  1205.221 0.574E-230.051  2298.554                        13          0.65 211  6       0.000E+00.0667-.001854000 0 0 0
  1205.231 0.285E-250.064  1756.150                         6          0.72 211  6       0.000E+00.0773-.001854000 0 0 0
  1205.256 0.282E-240.061  1526.215                         6          0.72 211  6       0.000E+00.0773-.001854000 0 0 0
  1205.287 0.302E-260.049  3177.909                        19          0.63 211  6       0.000E+00.0594-.001854000 0 0 0
  1205.288 0.302E-260.049  3177.908                        19          0.63 211  6       0.000E+00.0594-.001854000 0 0 0
  1205.358 0.434E-260.049  1779.031                        18          0.63 211  6       0.000E+00.0600-.001854000 0 0 0
  1205.368 0.635E-240.064  1553.990                         6          0.72 211  6       0.000E+00.0773-.001854000 0 0 0
  1205.370 0.728E-250.051  2055.917                        12          0.65 211  6       0.000E+00.0676-.001854000 0 0 0
  1205.372 0.910E-260.049  1780.312                        18          0.63 211  6       0.000E+00.0600-.001854000 0 0 0
  1205.376 0.169E-250.047  2791.607                        15          0.65 211  6       0.000E+00.0653-.001854000 0 0 0
  1205.392 0.290E-230.047  2455.624                        14          0.65 211  6       0.000E+00.0651-.001854000 0 0 0
  1205.418 0.985E-230.051  2054.250                        12          0.65 211  6       0.000E+00.0676-.001854000 0 0 0
  1205.548 0.111E-240.051  2507.425                        13          0.65 211  6       0.000E+00.0667-.001855000 0 0 0
  1205.554 0.375E-250.064  1756.687                         6          0.72 211  6       0.000E+00.0773-.001855000 0 0 0
  1205.569 0.635E-250.058  2008.943                         9          0.67 211  6       0.000E+00.0744-.001855000 0 0 0
  1205.580 0.221E-260.058  1818.522                         9          0.67 211  6       0.000E+00.0744-.001855000 0 0 0
  1205.598 0.341E-240.049  1780.123                        18          0.63 211  6       0.000E+00.0600-.001855000 0 0 0
  1205.628 0.648E-240.061  1561.567                         7          0.73 211  6       0.000E+00.0776-.001855000 0 0 0
  1205.651 0.339E-260.044  2815.595                        15          0.65 211  6       0.000E+00.0653-.001855000 0 0 0
  1205.678 0.162E-240.044  2474.656                        15          0.65 211  6       0.000E+00.0653-.001855000 0 0 0
  1205.684 0.383E-250.044  2978.078                        17          0.63 211  6       0.000E+00.0614-.001855000 0 0 0
  1205.695 0.276E-240.028  1975.015                        19          0.63 211  6       0.000E+00.0594-.001855000 0 0 0
  1205.697 0.414E-240.049  1975.013                        19          0.63 211  6       0.000E+00.0594-.001855000 0 0 0
  1205.700 0.377E-240.049  1779.985                        18          0.63 211  6       0.000E+00.0600-.001855000 0 0 0
  1205.702 0.690E-240.039  1975.008                        19          0.63 211  6       0.000E+00.0594-.001855000 0 0 0
  1205.722 0.864E-250.047  2538.996                        15          0.65 211  6       0.000E+00.0653-.001855000 0 0 0
  1205.728 0.227E-260.047  2655.257                        14          0.65 211  6       0.000E+00.0651-.001855000 0 0 0
  1205.752 0.157E-260.064  1597.637                         7          0.73 211  6       0.000E+00.0776-.001855000 0 0 0
  1205.760 0.137E-240.064  1756.150                         6          0.72 211  6       0.000E+00.0773-.001855000 0 0 0
  1205.776 0.650E-240.047  2798.290                        16          0.63 211  6       0.000E+00.0630-.001855000 0 0 0
  1205.815 0.672E-240.047  2798.286                        16          0.63 211  6       0.000E+00.0630-.001855000 0 0 0
  1205.826 0.471E-260.047  2964.258                        16          0.63 211  6       0.000E+00.0630-.001855000 0 0 0
  1205.839 0.134E-260.047  2655.257                        14          0.65 211  6       0.000E+00.0651-.001855000 0 0 0
  1205.848 0.464E-260.058  2007.207                         9          0.67 211  6       0.000E+00.0744-.001855000 0 0 0
  1205.866 0.222E-250.051  2507.168                        13          0.65 211  6       0.000E+00.0667-.001855000 0 0 0
  1205.872 0.657E-230.041  2054.338                        12          0.65 211  6       0.000E+00.0676-.001855000 0 0 0
  1205.875 0.218E-250.061  1596.726                         7          0.73 211  6       0.000E+00.0776-.001855000 0 0 0
  1205.883 0.237E-240.047  2815.160                        15          0.65 211  6       0.000E+00.0653-.001855000 0 0 0
  1205.908 0.411E-260.054  1920.307                        10          0.67 211  6       0.000E+00.0729-.001855000 0 0 0
  1205.927 0.129E-210.047  1592.360                        17          0.63 211  6       0.000E+00.0614-.001855000 0 0 0
  1205.930 0.129E-210.047  1592.359                        17          0.63 211  6       0.000E+00.0614-.001855000 0 0 0
  1205.938 0.227E-250.058  1724.382                         8          0.72 211  6       0.000E+00.0755-.001855000 0 0 0
  1205.984 0.798E-260.047  2978.079                        17          0.63 211  6       0.000E+00.0614-.001855000 0 0 0
  1205.994 0.926E-240.058  1718.654                         8          0.72 211  6       0.000E+00.0755-.001855000 0 0 0
  1206.018 0.164E-260.047  2815.160                        15          0.65 211  6       0.000E+00.0653-.001855000 0 0 0
  1206.077 0.132E-260.036  2815.056                        15          0.65 211  6       0.000E+00.0653-.001856000 0 0 0
  1206.089 0.703E-260.049  1779.631                        18          0.63 211  6       0.000E+00.0600-.001856000 0 0 0
  1206.097 0.829E-260.036  2798.622                        15          0.65 211  6       0.000E+00.0653-.001856000 0 0 0
  1206.099 0.163E-250.047  2964.026                        16          0.63 211  6       0.000E+00.0630-.001856000 0 0 0
  1206.142 0.103E-250.047  2796.998                        15          0.65 211  6       0.000E+00.0653-.001856000 0 0 0
  1206.145 0.441E-260.049  2985.721                        18          0.63 211  6       0.000E+00.0600-.001856000 0 0 0
  1206.153 0.168E-240.036  2815.056                        15          0.65 211  6       0.000E+00.0653-.001856000 0 0 0
  1206.158 0.253E-250.044  2964.041                        16          0.63 211  6       0.000E+00.0630-.001856000 0 0 0
  1206.209 0.429E-260.049  2985.685                        18          0.63 211  6       0.000E+00.0600-.001856000 0 0 0
  1206.229 0.631E-240.051  2508.359                        13          0.65 211  6       0.000E+00.0667-.001856000 0 0 0
  1206.246 0.122E-260.047  2804.254                        17          0.63 211  6       0.000E+00.0614-.001856000 0 0 0
  1206.260 0.355E-260.029  2978.080                        17          0.63 211  6       0.000E+00.0614-.001856000 0 0 0
  1206.275 0.199E-260.029  2966.248                        16          0.63 211  6       0.000E+00.0630-.001856000 0 0 0
  1206.295 0.124E-260.058  1775.962                         9          0.67 211  6       0.000E+00.0744-.001856000 0 0 0
  1206.321 0.202E-260.051  2506.652                        13          0.65 211  6       0.000E+00.0667-.001856000 0 0 0
  1206.328 0.116E-260.051  2506.706                        13          0.65 211  6       0.000E+00.0667-.001856000 0 0 0
  1206.335 0.260E-260.029  2634.080                        16          0.63 211  6       0.000E+00.0630-.001856000 0 0 0
  1206.357 0.850E-260.058  2010.371                         9          0.67 211  6       0.000E+00.0744-.001856000 0 0 0
  1206.360 0.128E-260.047  2966.264                        16          0.63 211  6       0.000E+00.0630-.001856000 0 0 0
  1206.377 0.151E-260.047  2966.072                        16          0.63 211  6       0.000E+00.0630-.001856000 0 0 0
  1206.400 0.440E-250.047  2796.740                        15          0.65 211  6       0.000E+00.0653-.001856000 0 0 0
  1206.413 0.854E-260.058  1776.691                         9          0.67 211  6       0.000E+00.0744-.001856000 0 0 0
  1206.428 0.169E-250.047  2963.656                        16          0.63 211  6       0.000E+00.0630-.001856000 0 0 0
  1206.439 0.777E-250.064  1755.802                         6          0.72 211  6       0.000E+00.0773-.001856000 0 0 0
  1206.455 0.156E-240.056  1754.908                         6          0.72 211  6       0.000E+00.0773-.001856000 0 0 0
  1206.469 0.532E-260.047  2966.156                        16          0.63 211  6       0.000E+00.0630-.001856000 0 0 0
  1206.470 0.444E-250.058  1777.303                         9          0.67 211  6       0.000E+00.0744-.001856000 0 0 0
  1206.495 0.217E-240.064  1754.886                         6          0.72 211  6       0.000E+00.0773-.001856000 0 0 0
  1206.532 0.137E-250.036  2539.031                        15          0.65 211  6       0.000E+00.0653-.001856000 0 0 0
  1206.536 0.214E-250.039  1780.764                        18          0.63 211  6       0.000E+00.0600-.001856000 0 0 0
  1206.551 0.275E-240.052  2121.776                        12          0.65 211  6       0.000E+00.0676-.001856000 0 0 0
  1206.556 0.476E-260.049  1780.748                        18          0.63 211  6       0.000E+00.0600-.001856000 0 0 0
  1206.596 0.115E-250.054  1918.842                        10          0.67 211  6       0.000E+00.0729-.001856000 0 0 0
  1206.614 0.549E-240.066  1434.598                         4          0.80 211  6       0.000E+00.0794-.001856000 0 0 0
  1206.651 0.309E-260.044  2655.203                        14          0.65 211  6       0.000E+00.0651-.001856000 0 0 0
  1206.659 0.473E-240.061  1754.847                         6          0.72 211  6       0.000E+00.0773-.001856000 0 0 0
  1206.660 0.766E-250.064  1525.587                         6          0.72 211  6       0.000E+00.0773-.001856000 0 0 0
  1206.695 0.150E-260.039  1778.205                        18          0.63 211  6       0.000E+00.0600-.001856000 0 0 0
  1206.698 0.525E-250.044  2963.405                        16          0.63 211  6       0.000E+00.0630-.001856000 0 0 0
  1206.730 0.969E-230.051  2054.557                        12          0.65 211  6       0.000E+00.0676-.001857000 0 0 0
  1206.748 0.474E-260.044  2804.039                        17          0.63 211  6       0.000E+00.0614-.001857000 0 0 0
  1206.751 0.115E-260.047  2968.694                        17          0.63 211  6       0.000E+00.0614-.001857000 0 0 0
  1206.754 0.187E-240.047  2641.485                        14          0.65 211  6       0.000E+00.0651-.001857000 0 0 0
  1206.768 0.400E-250.064  1759.117                         6          0.72 211  6       0.000E+00.0773-.001857000 0 0 0
  1206.769 0.606E-260.051  2508.286                        13          0.65 211  6       0.000E+00.0667-.001857000 0 0 0
  1206.776 0.373E-260.041  2508.326                        13          0.65 211  6       0.000E+00.0667-.001857000 0 0 0
  1206.778 0.465E-240.041  2508.326                        13          0.65 211  6       0.000E+00.0667-.001857000 0 0 0
  1206.784 0.860E-260.047  2798.764                        15          0.65 211  6       0.000E+00.0653-.001857000 0 0 0
  1206.799 0.532E-260.051  2508.359                        13          0.65 211  6       0.000E+00.0667-.001857000 0 0 0
  1206.837 0.268E-250.058  2009.891                         9          0.67 211  6       0.000E+00.0744-.001857000 0 0 0
  1206.866 0.713E-250.047  2474.501                        15          0.65 211  6       0.000E+00.0653-.001857000 0 0 0
