Wavenumber	NESR 6.60 cm-1
1041.06360	3.96591E-09
1041.18811	3.94849E-09
1041.31250	3.93115E-09
1041.43701	3.91390E-09
1041.56140	3.89672E-09
1041.68591	3.87963E-09
1041.81030	3.86263E-09
1041.93481	3.84570E-09
1042.05920	3.82886E-09
1042.18372	3.81209E-09
1042.30823	3.79540E-09
1042.43262	3.77880E-09
1042.55713	3.76227E-09
1042.68152	3.74582E-09
1042.80603	3.72945E-09
1042.93042	3.71317E-09
1043.05493	3.69696E-09
1043.17932	3.68083E-09
1043.30383	3.66478E-09
1043.42822	3.64880E-09
1043.55273	3.63291E-09
1043.67712	3.61710E-09
1043.80164	3.60136E-09
1043.92603	3.58570E-09
1044.05054	3.57013E-09
1044.17505	3.55462E-09
1044.29944	3.53920E-09
1044.42395	3.52386E-09
1044.54834	3.50860E-09
1044.67285	3.49341E-09
1044.79724	3.47831E-09
1044.92175	3.46328E-09
1045.04614	3.44834E-09
1045.17065	3.43347E-09
1045.29504	3.41868E-09
1045.41956	3.40398E-09
1045.54395	3.38935E-09
1045.66846	3.37480E-09
1045.79285	3.36033E-09
1045.91736	3.34594E-09
1046.04187	3.33163E-09
1046.16626	3.31740E-09
1046.29077	3.30325E-09
1046.41516	3.28918E-09
1046.53967	3.27518E-09
1046.66406	3.26127E-09
1046.78857	3.24744E-09
1046.91296	3.23369E-09
1047.03748	3.22001E-09
1047.16187	3.20642E-09
1047.28638	3.19290E-09
1047.41077	3.17947E-09
1047.53528	3.16611E-09
1047.65967	3.15283E-09
1047.78418	3.13962E-09
1047.90869	3.12650E-09
1048.03308	3.11345E-09
1048.15759	3.10049E-09
1048.28198	3.08760E-09
1048.40649	3.07478E-09
1048.53088	3.06205E-09
1048.65540	3.04939E-09
1048.77979	3.03681E-09
1048.90430	3.02431E-09
1049.02869	3.01188E-09
1049.15320	2.99953E-09
1049.27759	2.98725E-09
1049.40210	2.97505E-09
1049.52649	2.96292E-09
1049.65100	2.95087E-09
1049.77551	2.93889E-09
1049.89990	2.92698E-09
1050.02441	2.91515E-09
1050.14880	2.90339E-09
1050.27332	2.89170E-09
1050.39771	2.88008E-09
1050.52222	2.86854E-09
1050.64661	2.85706E-09
1050.77112	2.84566E-09
1050.89551	2.83432E-09
1051.02002	2.82306E-09
1051.14441	2.81186E-09
1051.26892	2.80073E-09
1051.39331	2.78967E-09
1051.51782	2.77868E-09
1051.64233	2.76775E-09
1051.76672	2.75689E-09
1051.89124	2.74609E-09
1052.01563	2.73536E-09
1052.14014	2.72469E-09
1052.26453	2.71409E-09
1052.38904	2.70355E-09
1052.51343	2.69308E-09
1052.63794	2.68266E-09
1052.76233	2.67231E-09
1052.88684	2.66201E-09
1053.01123	2.65179E-09
1053.13574	2.64162E-09
1053.26013	2.63151E-09
1053.38464	2.62145E-09
1053.50903	2.61146E-09
1053.63355	2.60152E-09
1053.75806	2.59164E-09
1053.88245	2.58182E-09
1054.00696	2.57206E-09
1054.13135	2.56235E-09
1054.25586	2.55269E-09
1054.38025	2.54309E-09
1054.50476	2.53355E-09
1054.62915	2.52406E-09
1054.75366	2.51461E-09
1054.87805	2.50524E-09
1055.00256	2.49590E-09
1055.12695	2.48662E-09
1055.25147	2.47739E-09
1055.37585	2.46821E-09
1055.50037	2.45909E-09
1055.62488	2.45001E-09
1055.74927	2.44098E-09
1055.87378	2.43200E-09
1055.99817	2.42308E-09
1056.12268	2.41419E-09
1056.24707	2.40536E-09
1056.37158	2.39658E-09
1056.49597	2.38784E-09
1056.62048	2.37915E-09
1056.74487	2.37051E-09
1056.86939	2.36191E-09
1056.99377	2.35336E-09
1057.11829	2.34486E-09
1057.24268	2.33640E-09
1057.36719	2.32799E-09
1057.49170	2.31962E-09
1057.61609	2.31130E-09
1057.74060	2.30302E-09
1057.86499	2.29478E-09
1057.98950	2.28660E-09
1058.11389	2.27845E-09
1058.23840	2.27035E-09
1058.36279	2.26229E-09
1058.48731	2.25427E-09
1058.61169	2.24630E-09
1058.73621	2.23837E-09
1058.86060	2.23048E-09
1058.98511	2.22264E-09
1059.10950	2.21484E-09
1059.23401	2.20707E-09
1059.35852	2.19935E-09
1059.48291	2.19168E-09
1059.60742	2.18404E-09
1059.73181	2.17644E-09
1059.85632	2.16888E-09
1059.98071	2.16137E-09
1060.10523	2.15390E-09
1060.22961	2.14647E-09
1060.35413	2.13907E-09
1060.47852	2.13172E-09
1060.60303	2.12440E-09
1060.72742	2.11713E-09
1060.85193	2.10990E-09
1060.97632	2.10270E-09
1061.10083	2.09555E-09
1061.22534	2.08843E-09
1061.34973	2.08136E-09
1061.47424	2.07432E-09
1061.59863	2.06732E-09
1061.72315	2.06036E-09
1061.84753	2.05344E-09
1061.97205	2.04655E-09
1062.09644	2.03971E-09
1062.22095	2.03290E-09
1062.34534	2.02613E-09
1062.46985	2.01940E-09
1062.59424	2.01270E-09
1062.71875	2.00604E-09
1062.84314	1.99942E-09
1062.96765	1.99283E-09
1063.09216	1.98628E-09
1063.21655	1.97977E-09
1063.34106	1.97329E-09
1063.46545	1.96685E-09
1063.58997	1.96045E-09
1063.71436	1.95407E-09
1063.83887	1.94774E-09
1063.96326	1.94144E-09
1064.08777	1.93517E-09
1064.21216	1.92894E-09
1064.33667	1.92274E-09
1064.46106	1.91658E-09
1064.58557	1.91046E-09
1064.70996	1.90436E-09
1064.83447	1.89830E-09
1064.95898	1.89227E-09
1065.08337	1.88628E-09
1065.20789	1.88031E-09
1065.33228	1.87439E-09
1065.45679	1.86849E-09
1065.58118	1.86262E-09
1065.70569	1.85679E-09
1065.83008	1.85099E-09
1065.95459	1.84522E-09
1066.07898	1.83948E-09
1066.20349	1.83377E-09
1066.32788	1.82809E-09
1066.45239	1.82244E-09
1066.57678	1.81683E-09
1066.70129	1.81124E-09
1066.82581	1.80568E-09
1066.95020	1.80016E-09
1067.07471	1.79466E-09
1067.19910	1.78919E-09
1067.32361	1.78375E-09
1067.44800	1.77834E-09
1067.57251	1.77295E-09
1067.69690	1.76759E-09
1067.82141	1.76227E-09
1067.94580	1.75697E-09
1068.07031	1.75169E-09
1068.19470	1.74645E-09
1068.31921	1.74123E-09
1068.44360	1.73603E-09
1068.56812	1.73087E-09
1068.69263	1.72573E-09
1068.81702	1.72062E-09
1068.94153	1.71553E-09
1069.06592	1.71046E-09
1069.19043	1.70543E-09
1069.31482	1.70042E-09
1069.43933	1.69543E-09
1069.56372	1.69047E-09
1069.68823	1.68553E-09
1069.81262	1.68062E-09
1069.93713	1.67573E-09
1070.06152	1.67087E-09
1070.18604	1.66603E-09
1070.31043	1.66122E-09
1070.43494	1.65643E-09
1070.55945	1.65166E-09
1070.68384	1.64692E-09
1070.80835	1.64220E-09
1070.93274	1.63751E-09
1071.05725	1.63284E-09
1071.18164	1.62819E-09
1071.30615	1.62357E-09
1071.43054	1.61897E-09
1071.55505	1.61439E-09
1071.67944	1.60983E-09
1071.80396	1.60530E-09
1071.92835	1.60079E-09
1072.05286	1.59631E-09
1072.17725	1.59184E-09
1072.30176	1.58740E-09
1072.42627	1.58299E-09
1072.55066	1.57859E-09
1072.67517	1.57422E-09
1072.79956	1.56987E-09
1072.92407	1.56554E-09
1073.04846	1.56124E-09
1073.17297	1.55696E-09
1073.29736	1.55270E-09
1073.42188	1.54847E-09
1073.54627	1.54425E-09
1073.67078	1.54006E-09
1073.79517	1.53590E-09
1073.91968	1.53175E-09
1074.04407	1.52763E-09
1074.16858	1.52353E-09
1074.29309	1.51945E-09
1074.41748	1.51540E-09
1074.54199	1.51137E-09
1074.66638	1.50736E-09
1074.79089	1.50337E-09
1074.91528	1.49941E-09
1075.03980	1.49546E-09
1075.16419	1.49155E-09
1075.28870	1.48765E-09
1075.41309	1.48378E-09
1075.53760	1.47993E-09
1075.66199	1.47610E-09
1075.78650	1.47229E-09
1075.91089	1.46851E-09
1076.03540	1.46475E-09
1076.15979	1.46101E-09
1076.28430	1.45730E-09
1076.40881	1.45361E-09
1076.53320	1.44994E-09
1076.65772	1.44629E-09
1076.78210	1.44266E-09
1076.90662	1.43906E-09
1077.03101	1.43548E-09
1077.15552	1.43192E-09
1077.27991	1.42839E-09
1077.40442	1.42488E-09
1077.52881	1.42139E-09
1077.65332	1.41792E-09
1077.77771	1.41447E-09
1077.90222	1.41105E-09
1078.02661	1.40765E-09
1078.15112	1.40427E-09
1078.27564	1.40091E-09
1078.40002	1.39758E-09
1078.52454	1.39426E-09
1078.64893	1.39097E-09
1078.77344	1.38770E-09
1078.89783	1.38445E-09
1079.02234	1.38123E-09
1079.14673	1.37802E-09
1079.27124	1.37484E-09
1079.39563	1.37167E-09
1079.52014	1.36853E-09
1079.64453	1.36541E-09
1079.76904	1.36231E-09
1079.89343	1.35923E-09
1080.01794	1.35617E-09
1080.14246	1.35313E-09
1080.26685	1.35011E-09
1080.39136	1.34712E-09
1080.51575	1.34414E-09
1080.64026	1.34118E-09
1080.76465	1.33824E-09
1080.88916	1.33532E-09
1081.01355	1.33243E-09
1081.13806	1.32955E-09
1081.26245	1.32669E-09
1081.38696	1.32384E-09
1081.51135	1.32102E-09
1081.63586	1.31822E-09
1081.76025	1.31543E-09
1081.88477	1.31266E-09
1082.00928	1.30991E-09
1082.13367	1.30718E-09
1082.25818	1.30447E-09
1082.38257	1.30177E-09
1082.50708	1.29909E-09
1082.63147	1.29643E-09
1082.75598	1.29379E-09
1082.88037	1.29116E-09
1083.00488	1.28855E-09
1083.12927	1.28595E-09
1083.25378	1.28337E-09
1083.37817	1.28081E-09
1083.50269	1.27826E-09
1083.62708	1.27573E-09
1083.75159	1.27322E-09
1083.87610	1.27072E-09
1084.00049	1.26823E-09
1084.12500	1.26577E-09
1084.24939	1.26331E-09
1084.37390	1.26087E-09
1084.49829	1.25844E-09
1084.62280	1.25603E-09
1084.74719	1.25364E-09
1084.87170	1.25125E-09
1084.99609	1.24889E-09
1085.12061	1.24653E-09
1085.24500	1.24419E-09
1085.36951	1.24186E-09
1085.49390	1.23954E-09
1085.61841	1.23724E-09
1085.74292	1.23495E-09
1085.86731	1.23268E-09
1085.99182	1.23041E-09
1086.11621	1.22817E-09
1086.24072	1.22593E-09
1086.36511	1.22370E-09
1086.48962	1.22149E-09
1086.61401	1.21929E-09
1086.73853	1.21710E-09
1086.86292	1.21492E-09
1086.98743	1.21276E-09
1087.11182	1.21061E-09
1087.23633	1.20847E-09
1087.36072	1.20634E-09
1087.48523	1.20422E-09
1087.60974	1.20212E-09
1087.73413	1.20002E-09
1087.85864	1.19794E-09
1087.98303	1.19587E-09
1088.10754	1.19381E-09
1088.23193	1.19176E-09
1088.35645	1.18972E-09
1088.48084	1.18770E-09
1088.60535	1.18568E-09
1088.72974	1.18368E-09
1088.85425	1.18169E-09
1088.97864	1.17971E-09
1089.10315	1.17774E-09
1089.22754	1.17578E-09
1089.35205	1.17384E-09
1089.47656	1.17190E-09
1089.60095	1.16998E-09
1089.72546	1.16806E-09
1089.84985	1.16616E-09
1089.97437	1.16427E-09
1090.09876	1.16239E-09
1090.22327	1.16052E-09
1090.34766	1.15867E-09
1090.47217	1.15682E-09
1090.59656	1.15499E-09
1090.72107	1.15316E-09
1090.84546	1.15135E-09
1090.96997	1.14955E-09
1091.09436	1.14776E-09
1091.21887	1.14599E-09
1091.34338	1.14422E-09
1091.46777	1.14246E-09
1091.59229	1.14072E-09
1091.71668	1.13899E-09
1091.84119	1.13727E-09
1091.96558	1.13556E-09
1092.09009	1.13387E-09
1092.21448	1.13218E-09
1092.33899	1.13051E-09
1092.46338	1.12885E-09
1092.58789	1.12720E-09
1092.71228	1.12557E-09
1092.83679	1.12394E-09
1092.96118	1.12233E-09
1093.08569	1.12072E-09
1093.21021	1.11913E-09
1093.33460	1.11756E-09
1093.45911	1.11599E-09
1093.58350	1.11444E-09
1093.70801	1.11290E-09
1093.83240	1.11137E-09
1093.95691	1.10985E-09
1094.08130	1.10834E-09
1094.20581	1.10685E-09
1094.33020	1.10537E-09
1094.45471	1.10390E-09
1094.57910	1.10244E-09
1094.70361	1.10099E-09
1094.82800	1.09956E-09
1094.95252	1.09814E-09
1095.07703	1.09673E-09
1095.20142	1.09533E-09
1095.32593	1.09394E-09
1095.45032	1.09257E-09
1095.57483	1.09120E-09
1095.69922	1.08985E-09
1095.82373	1.08851E-09
1095.94812	1.08719E-09
1096.07263	1.08587E-09
1096.19702	1.08457E-09
1096.32153	1.08327E-09
1096.44592	1.08199E-09
1096.57044	1.08072E-09
1096.69482	1.07946E-09
1096.81934	1.07821E-09
1096.94385	1.07697E-09
1097.06824	1.07575E-09
1097.19275	1.07453E-09
1097.31714	1.07333E-09
1097.44165	1.07214E-09
1097.56604	1.07095E-09
1097.69055	1.06978E-09
1097.81494	1.06862E-09
1097.93945	1.06747E-09
1098.06384	1.06633E-09
1098.18835	1.06519E-09
1098.31274	1.06407E-09
1098.43726	1.06296E-09
1098.56165	1.06186E-09
1098.68616	1.06077E-09
1098.81055	1.05969E-09
1098.93506	1.05862E-09
1099.05957	1.05755E-09
1099.18396	1.05650E-09
1099.30847	1.05545E-09
1099.43286	1.05442E-09
1099.55737	1.05339E-09
1099.68176	1.05237E-09
1099.80627	1.05136E-09
1099.93066	1.05036E-09
1100.05518	1.04937E-09
1100.17957	1.04838E-09
1100.30408	1.04740E-09
1100.42847	1.04643E-09
1100.55298	1.04547E-09
1100.67737	1.04452E-09
1100.80188	1.04357E-09
1100.92639	1.04263E-09
1101.05078	1.04170E-09
1101.17529	1.04078E-09
1101.29968	1.03986E-09
1101.42419	1.03895E-09
1101.54858	1.03805E-09
1101.67310	1.03715E-09
1101.79749	1.03626E-09
1101.92200	1.03538E-09
1102.04639	1.03450E-09
1102.17090	1.03363E-09
1102.29529	1.03277E-09
1102.41980	1.03191E-09
1102.54419	1.03106E-09
1102.66870	1.03021E-09
1102.79321	1.02937E-09
1102.91760	1.02853E-09
1103.04211	1.02770E-09
1103.16650	1.02688E-09
1103.29102	1.02606E-09
1103.41541	1.02525E-09
1103.53992	1.02444E-09
1103.66431	1.02364E-09
1103.78882	1.02284E-09
1103.91321	1.02205E-09
1104.03772	1.02126E-09
1104.16211	1.02047E-09
1104.28662	1.01970E-09
1104.41101	1.01892E-09
1104.53552	1.01816E-09
1104.66003	1.01739E-09
1104.78442	1.01663E-09
1104.90894	1.01588E-09
1105.03333	1.01513E-09
1105.15784	1.01438E-09
1105.28223	1.01364E-09
1105.40674	1.01291E-09
1105.53113	1.01217E-09
1105.65564	1.01145E-09
1105.78003	1.01072E-09
1105.90454	1.01001E-09
1106.02893	1.00929E-09
1106.15344	1.00858E-09
1106.27783	1.00788E-09
1106.40234	1.00718E-09
1106.52686	1.00648E-09
1106.65125	1.00579E-09
1106.77576	1.00510E-09
1106.90015	1.00441E-09
1107.02466	1.00374E-09
1107.14905	1.00306E-09
1107.27356	1.00239E-09
1107.39795	1.00172E-09
1107.52246	1.00106E-09
1107.64685	1.00040E-09
1107.77136	9.99752E-10
1107.89575	9.99103E-10
1108.02026	9.98459E-10
1108.14465	9.97819E-10
1108.26917	9.97183E-10
1108.39368	9.96553E-10
1108.51807	9.95926E-10
1108.64258	9.95305E-10
1108.76697	9.94687E-10
1108.89148	9.94073E-10
1109.01587	9.93465E-10
1109.14038	9.92860E-10
1109.26477	9.92260E-10
1109.38928	9.91664E-10
1109.51367	9.91073E-10
1109.63818	9.90487E-10
1109.76257	9.89905E-10
1109.88709	9.89328E-10
1110.01148	9.88755E-10
1110.13599	9.88187E-10
1110.26050	9.87623E-10
1110.38489	9.87063E-10
1110.50940	9.86508E-10
1110.63379	9.85958E-10
1110.75830	9.85413E-10
1110.88269	9.84871E-10
1111.00720	9.84334E-10
1111.13159	9.83801E-10
1111.25610	9.83273E-10
1111.38049	9.82749E-10
1111.50501	9.82230E-10
1111.62940	9.81714E-10
1111.75391	9.81204E-10
1111.87830	9.80696E-10
1112.00281	9.80195E-10
1112.12732	9.79696E-10
1112.25171	9.79202E-10
1112.37622	9.78712E-10
1112.50061	9.78225E-10
1112.62512	9.77744E-10
1112.74951	9.77265E-10
1112.87402	9.76791E-10
1112.99841	9.76320E-10
1113.12293	9.75853E-10
1113.24731	9.75391E-10
1113.37183	9.74932E-10
1113.49622	9.74476E-10
1113.62073	9.74024E-10
1113.74512	9.73575E-10
1113.86963	9.73130E-10
1113.99414	9.72688E-10
1114.11853	9.72250E-10
1114.24304	9.71814E-10
1114.36743	9.71382E-10
1114.49194	9.70952E-10
1114.61633	9.70526E-10
1114.74085	9.70102E-10
1114.86523	9.69682E-10
1114.98975	9.69264E-10
1115.11414	9.68849E-10
1115.23865	9.68436E-10
1115.36304	9.68027E-10
1115.48755	9.67619E-10
1115.61194	9.67212E-10
1115.73645	9.66809E-10
1115.86096	9.66408E-10
1115.98535	9.66009E-10
1116.10986	9.65612E-10
1116.23425	9.65217E-10
1116.35877	9.64824E-10
1116.48315	9.64433E-10
1116.60767	9.64044E-10
1116.73206	9.63656E-10
1116.85657	9.63270E-10
1116.98096	9.62885E-10
1117.10547	9.62501E-10
1117.22986	9.62119E-10
1117.35437	9.61737E-10
1117.47876	9.61358E-10
1117.60327	9.60979E-10
1117.72778	9.60601E-10
1117.85217	9.60224E-10
1117.97669	9.59849E-10
1118.10107	9.59474E-10
1118.22559	9.59101E-10
1118.34998	9.58728E-10
1118.47449	9.58357E-10
1118.59888	9.57984E-10
1118.72339	9.57614E-10
1118.84778	9.57244E-10
1118.97229	9.56874E-10
1119.09668	9.56505E-10
1119.22119	9.56137E-10
1119.34558	9.55769E-10
1119.47009	9.55402E-10
1119.59448	9.55034E-10
1119.71899	9.54667E-10
1119.84351	9.54301E-10
1119.96790	9.53935E-10
1120.09241	9.53570E-10
1120.21680	9.53205E-10
1120.34131	9.52840E-10
1120.46570	9.52476E-10
1120.59021	9.52113E-10
1120.71460	9.51750E-10
1120.83911	9.51387E-10
1120.96350	9.51024E-10
1121.08801	9.50661E-10
1121.21240	9.50299E-10
1121.33691	9.49938E-10
1121.46130	9.49577E-10
1121.58582	9.49217E-10
1121.71033	9.48857E-10
1121.83472	9.48498E-10
1121.95923	9.48140E-10
1122.08362	9.47782E-10
1122.20813	9.47425E-10
1122.33252	9.47069E-10
1122.45703	9.46713E-10
1122.58142	9.46358E-10
1122.70593	9.46004E-10
1122.83032	9.45650E-10
1122.95483	9.45298E-10
1123.07922	9.44947E-10
1123.20374	9.44596E-10
1123.32813	9.44247E-10
1123.45264	9.43898E-10
1123.57715	9.43551E-10
1123.70154	9.43206E-10
1123.82605	9.42861E-10
1123.95044	9.42517E-10
1124.07495	9.42175E-10
1124.19934	9.41834E-10
1124.32385	9.41495E-10
1124.44824	9.41158E-10
1124.57275	9.40821E-10
1124.69714	9.40486E-10
1124.82166	9.40153E-10
1124.94605	9.39821E-10
1125.07056	9.39491E-10
1125.19495	9.39163E-10
1125.31946	9.38836E-10
1125.44397	9.38511E-10
1125.56836	9.38188E-10
1125.69287	9.37867E-10
1125.81726	9.37548E-10
1125.94177	9.37230E-10
1126.06616	9.36914E-10
1126.19067	9.36601E-10
1126.31506	9.36289E-10
1126.43958	9.35980E-10
1126.56397	9.35673E-10
1126.68848	9.35367E-10
1126.81287	9.35063E-10
1126.93738	9.34762E-10
1127.06177	9.34462E-10
1127.18628	9.34164E-10
1127.31079	9.33869E-10
1127.43518	9.33576E-10
1127.55969	9.33285E-10
1127.68408	9.32995E-10
1127.80859	9.32708E-10
1127.93298	9.32422E-10
1128.05750	9.32139E-10
1128.18189	9.31858E-10
1128.30640	9.31577E-10
1128.43079	9.31300E-10
1128.55530	9.31024E-10
1128.67969	9.30749E-10
1128.80420	9.30477E-10
1128.92859	9.30207E-10
1129.05310	9.29938E-10
1129.17761	9.29671E-10
1129.30200	9.29406E-10
1129.42651	9.29142E-10
1129.55090	9.28880E-10
1129.67542	9.28619E-10
1129.79981	9.28360E-10
1129.92432	9.28101E-10
1130.04871	9.27845E-10
1130.17322	9.27590E-10
1130.29761	9.27336E-10
1130.42212	9.27083E-10
1130.54651	9.26831E-10
1130.67102	9.26579E-10
1130.79541	9.26329E-10
1130.91992	9.26080E-10
1131.04443	9.25832E-10
1131.16882	9.25584E-10
1131.29334	9.25337E-10
1131.41773	9.25091E-10
1131.54224	9.24846E-10
1131.66663	9.24601E-10
1131.79114	9.24358E-10
1131.91553	9.24114E-10
1132.04004	9.23870E-10
1132.16443	9.23627E-10
1132.28894	9.23384E-10
1132.41333	9.23142E-10
1132.53784	9.22899E-10
1132.66223	9.22656E-10
1132.78674	9.22413E-10
1132.91126	9.22171E-10
1133.03565	9.21928E-10
1133.16016	9.21685E-10
1133.28455	9.21442E-10
1133.40906	9.21198E-10
1133.53345	9.20954E-10
1133.65796	9.20709E-10
1133.78235	9.20464E-10
1133.90686	9.20218E-10
1134.03125	9.19973E-10
1134.15576	9.19727E-10
1134.28015	9.19480E-10
1134.40466	9.19233E-10
1134.52905	9.18985E-10
1134.65356	9.18737E-10
1134.77808	9.18488E-10
1134.90247	9.18239E-10
1135.02698	9.17989E-10
1135.15137	9.17738E-10
1135.27588	9.17486E-10
1135.40027	9.17234E-10
1135.52478	9.16981E-10
1135.64917	9.16728E-10
1135.77368	9.16474E-10
1135.89807	9.16219E-10
1136.02258	9.15965E-10
1136.14697	9.15709E-10
1136.27148	9.15452E-10
1136.39587	9.15196E-10
1136.52039	9.14938E-10
1136.64490	9.14680E-10
1136.76929	9.14422E-10
1136.89380	9.14163E-10
1137.01819	9.13904E-10
1137.14270	9.13645E-10
1137.26709	9.13385E-10
1137.39160	9.13126E-10
1137.51599	9.12865E-10
1137.64050	9.12605E-10
1137.76489	9.12345E-10
1137.88940	9.12086E-10
1138.01379	9.11826E-10
1138.13831	9.11566E-10
1138.26270	9.11307E-10
1138.38721	9.11048E-10
1138.51172	9.10788E-10
1138.63611	9.10530E-10
1138.76062	9.10271E-10
1138.88501	9.10013E-10
1139.00952	9.09757E-10
1139.13391	9.09499E-10
1139.25842	9.09244E-10
1139.38281	9.08989E-10
1139.50732	9.08735E-10
1139.63171	9.08483E-10
1139.75623	9.08231E-10
1139.88062	9.07979E-10
1140.00513	9.07730E-10
1140.12952	9.07481E-10
1140.25403	9.07233E-10
1140.37854	9.06988E-10
1140.50293	9.06743E-10
1140.62744	9.06500E-10
1140.75183	9.06258E-10
1140.87634	9.06018E-10
1141.00073	9.05781E-10
1141.12524	9.05545E-10
1141.24963	9.05311E-10
1141.37415	9.05078E-10
1141.49854	9.04847E-10
1141.62305	9.04619E-10
1141.74744	9.04392E-10
1141.87195	9.04167E-10
1141.99634	9.03945E-10
1142.12085	9.03724E-10
1142.24524	9.03506E-10
1142.36975	9.03289E-10
1142.49426	9.03076E-10
1142.61865	9.02865E-10
1142.74316	9.02656E-10
1142.86755	9.02450E-10
1142.99207	9.02245E-10
1143.11646	9.02042E-10
1143.24097	9.01843E-10
1143.36536	9.01645E-10
1143.48987	9.01450E-10
