   716.992 0.443E-200.087  1246.589            0 0 0 0                      0.79 125 27
   717.398 0.301E-200.085  1332.407            0 0 0 0                      0.79 125 27
   717.817 0.202E-200.082  1421.066            0 0 0 0                      0.79 125 27
   718.248 0.133E-200.080  1512.562            0 0 0 0                      0.79 125 27
   718.692 0.866E-210.077  1606.895            0 0 0 0                      0.79 125 27
   719.148 0.555E-210.074  1704.060            0 0 0 0                      0.79 125 27
   719.617 0.351E-210.070  1804.058            0 0 0 0                      0.79 125 27
   719.636 0.128E-180.133     8.611            0 0 0 0                      0.75 125 27
   720.099 0.218E-210.067  1906.884            0 0 0 0                      0.79 125 27
   720.592 0.134E-210.063  2012.537            0 0 0 0                      0.79 125 27
   721.098 0.809E-220.060  2121.014            0 0 0 0                      0.79 125 27
   721.616 0.482E-220.056  2232.314            0 0 0 0                      0.79 125 27
   722.146 0.283E-220.052  2346.432            0 0 0 0                      0.79 125 27
   722.505 0.155E-180.126    17.223            0 0 0 0                      0.75 125 27
   722.688 0.164E-220.052  2463.367            0 0 0 0                      0.79 125 27
   723.242 0.936E-230.052  2583.116            0 0 0 0                      0.79 125 27
   723.808 0.527E-230.052  2705.677            0 0 0 0                      0.79 125 27
   724.385 0.292E-230.052  2831.046            0 0 0 0                      0.79 125 27
   724.974 0.160E-230.052  2959.220            0 0 0 0                      0.79 125 27
   725.374 0.176E-180.121    28.704            0 0 0 0                      0.75 125 27
   725.575 0.862E-240.052  3090.197            0 0 0 0                      0.79 125 27
   726.186 0.458E-240.052  3223.973            0 0 0 0                      0.79 125 27
   726.809 0.240E-240.052  3360.547            0 0 0 0                      0.79 125 27
   727.444 0.124E-240.052  3499.913            0 0 0 0                      0.79 125 27
   728.089 0.633E-250.052  3642.070            0 0 0 0                      0.79 125 27
   728.242 0.193E-180.117    43.055            0 0 0 0                      0.76 125 27
   731.109 0.204E-180.113    60.276            0 0 0 0                      0.77 125 27
   733.976 0.209E-180.110    80.365            0 0 0 0                      0.79 125 27
   736.842 0.209E-180.108   103.324            0 0 0 0                      0.80 125 27
   739.707 0.203E-180.106   129.150            0 0 0 0                      0.81 125 27
   742.571 0.194E-180.104   157.844            0 0 0 0                      0.82 125 27
   745.434 0.181E-180.103   189.405            0 0 0 0                      0.83 125 27
   748.296 0.166E-180.102   223.832            0 0 0 0                      0.84 125 27
   751.156 0.149E-180.101   261.124            0 0 0 0                      0.84 125 27
   754.016 0.131E-180.100   301.281            0 0 0 0                      0.84 125 27
   756.874 0.113E-180.100   344.301            0 0 0 0                      0.83 125 27
   759.731 0.964E-190.099   390.184            0 0 0 0                      0.83 125 27
   762.586 0.805E-190.099   438.929            0 0 0 0                      0.82 125 27
   765.440 0.662E-190.099   490.534            0 0 0 0                      0.81 125 27
   768.293 0.535E-190.098   544.998            0 0 0 0                      0.80 125 27
   771.143 0.426E-190.097   602.320            0 0 0 0                      0.79 125 27
   773.992 0.333E-190.097   662.499            0 0 0 0                      0.79 125 27
   776.839 0.257E-190.096   725.533            0 0 0 0                      0.79 125 27
   779.684 0.195E-190.095   791.420            0 0 0 0                      0.79 125 27
   782.528 0.145E-190.094   860.161            0 0 0 0                      0.79 125 27
   785.369 0.107E-190.093   931.751            0 0 0 0                      0.79 125 27
   788.208 0.774E-200.091  1006.192            0 0 0 0                      0.79 125 27
   791.044 0.552E-200.089  1083.479            0 0 0 0                      0.79 125 27
   793.879 0.388E-200.087  1163.612            0 0 0 0                      0.79 125 27
   796.711 0.268E-200.085  1246.589            0 0 0 0                      0.79 125 27
   799.541 0.183E-200.082  1332.407            0 0 0 0                      0.79 125 27
   802.368 0.123E-200.080  1421.066            0 0 0 0                      0.79 125 27
   805.192 0.812E-210.077  1512.562            0 0 0 0                      0.79 125 27
   808.014 0.529E-210.074  1606.895            0 0 0 0                      0.79 125 27
   810.833 0.340E-210.070  1704.060            0 0 0 0                      0.79 125 27
   813.649 0.215E-210.067  1804.058            0 0 0 0                      0.79 125 27
   816.462 0.134E-210.063  1906.884            0 0 0 0                      0.79 125 27
   819.272 0.825E-220.060  2012.537            0 0 0 0                      0.79 125 27
   822.079 0.500E-220.056  2121.014            0 0 0 0                      0.79 125 27
   824.883 0.299E-220.052  2232.314            0 0 0 0                      0.79 125 27
   827.683 0.176E-220.052  2346.432            0 0 0 0                      0.79 125 27
   830.480 0.102E-220.052  2463.367            0 0 0 0                      0.79 125 27
   833.274 0.583E-230.052  2583.116            0 0 0 0                      0.79 125 27
   836.064 0.329E-230.052  2705.677            0 0 0 0                      0.79 125 27
   838.850 0.183E-230.052  2831.046            0 0 0 0                      0.79 125 27
   841.633 0.100E-230.052  2959.220            0 0 0 0                      0.79 125 27
   844.412 0.542E-240.052  3090.197            0 0 0 0                      0.79 125 27
   847.187 0.289E-240.052  3223.973            0 0 0 0                      0.79 125 27
   849.958 0.152E-240.052  3360.547            0 0 0 0                      0.79 125 27
   852.725 0.785E-250.052  3499.913            0 0 0 0                      0.79 125 27
   855.487 0.401E-250.052  3642.070            0 0 0 0                      0.79 125 27
