   702.535000  0.85361E+00  119.131  0.78635E+00  117.990  0.68937E+00  116.205  0.62002E+00  114.806  0.55473E+00  113.373  0.49509E+00  111.945  0.39819E+00  109.308  0.29439E+00  105.851  0.20437E+00  101.954  0.12487E+00   97.127  0.84677E-01   93.633
   702.585000  0.90584E+00  119.976  0.82863E+00  118.721  0.72449E+00  116.878  0.64827E+00  115.395  0.57831E+00  113.910  0.51541E+00  112.451  0.41675E+00  109.855  0.31129E+00  106.478  0.21897E+00  102.674  0.13592E+00   97.931  0.92966E-01   94.455
   702.635000  0.97058E+00  120.973  0.88031E+00  119.576  0.76625E+00  117.646  0.68055E+00  116.044  0.60420E+00  114.480  0.53699E+00  112.972  0.43611E+00  110.405  0.32895E+00  107.106  0.23454E+00  103.401  0.14832E+00   98.771  0.10274E+00   95.350
   702.685000  0.10546E+01  122.192  0.94864E+00  120.648  0.82169E+00  118.615  0.72297E+00  116.860  0.63744E+00  115.184  0.56386E+00  113.597  0.45938E+00  111.040  0.34967E+00  107.809  0.25270E+00  104.200  0.16306E+00   99.699  0.11476E+00   96.361
   702.735000  0.11657E+01  123.695  0.10428E+01  122.032  0.89996E+00  119.900  0.78354E+00  117.963  0.68461E+00  116.134  0.60109E+00  114.424  0.49025E+00  111.844  0.37589E+00  108.652  0.27497E+00  105.120  0.18097E+00  100.739  0.12957E+00   97.494
   702.785000  0.13110E+01  125.504  0.11714E+01  123.774  0.10098E+01  121.566  0.87003E+00  119.427  0.75205E+00  117.406  0.65348E+00  115.522  0.53207E+00  112.872  0.40974E+00  109.673  0.30252E+00  106.180  0.20250E+00  101.885  0.14737E+00   98.723
   702.835000  0.14946E+01  127.584  0.13402E+01  125.853  0.11574E+01  123.598  0.98797E+00  121.253  0.84430E+00  119.010  0.72437E+00  116.903  0.58694E+00  114.127  0.45225E+00  110.866  0.33564E+00  107.356  0.22742E+00  103.096  0.16778E+00   99.995
   702.885000  0.17152E+01  129.844  0.15494E+01  128.172  0.13436E+01  125.898  0.11385E+01  123.355  0.96232E+00  120.877  0.81422E+00  118.510  0.65476E+00  115.559  0.50280E+00  112.174  0.37340E+00  108.590  0.25469E+00  104.305  0.18980E+00  101.235
   702.935000  0.19652E+01  132.158  0.17923E+01  130.587  0.15626E+01  128.315  0.13171E+01  125.593  0.11024E+01  122.879  0.91996E+00  120.235  0.73275E+00  117.069  0.55889E+00  113.511  0.41359E+00  109.801  0.28244E+00  105.435  0.21184E+00  102.365
   702.985000  0.22303E+01  134.385  0.20545E+01  132.935  0.18013E+01  130.677  0.15128E+01  127.796  0.12559E+01  124.861  0.10347E+01  121.944  0.81546E+00  118.542  0.61624E+00  114.775  0.45290E+00  110.899  0.30824E+00  106.410  0.23189E+00  103.316
   703.035000  0.24898E+01  136.384  0.23147E+01  135.056  0.20397E+01  132.815  0.17089E+01  129.800  0.14093E+01  126.668  0.11479E+01  123.496  0.89497E+00  119.854  0.66905E+00  115.861  0.48714E+00  111.798  0.32924E+00  107.158  0.24775E+00  104.024
   703.085000  0.27198E+01  138.033  0.25475E+01  136.811  0.22539E+01  134.584  0.18852E+01  131.461  0.15464E+01  128.163  0.12475E+01  124.768  0.96235E+00  120.899  0.71111E+00  116.681  0.51212E+00  112.424  0.34279E+00  107.623  0.25743E+00  104.441
   703.135000  0.28960E+01  139.230  0.27271E+01  138.089  0.24193E+01  135.869  0.20211E+01  132.666  0.16509E+01  129.239  0.13211E+01  125.662  0.10090E+01  121.593  0.73680E+00  117.166  0.52431E+00  112.724  0.34691E+00  107.765  0.25953E+00  104.534
