   748.835 0.188E-210.100   314.088      V10   GROUND10 6 5   11 7 4   0.82 211 25
   749.031 0.775E-220.099   511.378      V10   GROUND14 8 6   14 9 5   0.82 211 25
   749.031 0.775E-220.099   511.378      V10   GROUND14 8 7   14 9 6   0.82 211 25
   749.270 0.755E-220.100   485.764      V10   GROUND13 8 5   13 9 4   0.82 211 25
   749.270 0.755E-220.100   485.764      V10   GROUND13 8 6   13 9 5   0.82 211 25
   749.493 0.703E-220.100   461.983      V10   GROUND12 8 4   12 9 3   0.82 211 25
   749.493 0.703E-220.100   461.983      V10   GROUND12 8 5   12 9 4   0.82 211 25
   749.699 0.611E-220.099   440.032      V10   GROUND11 8 3   11 9 2   0.82 211 25
   749.699 0.611E-220.099   440.032      V10   GROUND11 8 4   11 9 3   0.82 211 25
   749.888 0.469E-220.096   419.913      V10   GROUND10 8 2   10 9 1   0.82 211 25
   749.888 0.469E-220.096   419.913      V10   GROUND10 8 3   10 9 2   0.82 211 25
   749.907 0.108E-210.094   361.888      V10   GROUND14 510   15 6 9   0.82 211 25
   749.909 0.252E-210.094   361.888      V10   GROUND14 5 9   15 610   0.82 211 25
   750.841 0.204E-210.101   293.950      V10   GROUND 9 6 3   10 7 4   0.82 211 25
   750.841 0.204E-210.101   293.950      V10   GROUND 9 6 4   10 7 3   0.82 211 25
   751.976 0.282E-210.095   334.377      V10   GROUND13 5 9   14 6 8   0.82 211 25
   751.977 0.121E-210.095   334.377      V10   GROUND13 5 8   14 6 9   0.82 211 25
   752.829 0.220E-210.101   275.646      V10   GROUND 8 6 2    9 7 3   0.82 211 25
   752.829 0.220E-210.101   275.646      V10   GROUND 8 6 3    9 7 2   0.82 211 25
   754.031 0.134E-210.096   308.708      V10   GROUND12 5 8   13 6 7   0.82 211 25
   754.031 0.312E-210.096   308.708      V10   GROUND12 5 7   13 6 8   0.82 211 25
   754.799 0.235E-210.100   259.175      V10   GROUND 7 6 1    8 7 2   0.82 211 25
   754.799 0.235E-210.100   259.175      V10   GROUND 7 6 2    8 7 1   0.82 211 25
   755.859 0.907E-220.088   757.843      V10   GROUND23 717   23 816   0.82 211 25
   756.069 0.146E-210.098   284.880      V10   GROUND11 5 6   12 6 7   0.82 211 25
   756.069 0.341E-210.098   284.880      V10   GROUND11 5 7   12 6 6   0.82 211 25
   756.224 0.107E-210.089   715.668      V10   GROUND22 715   22 814   0.82 211 25
   756.224 0.458E-220.089   715.668      V10   GROUND22 716   22 815   0.82 211 25
   756.578 0.124E-210.090   675.337      V10   GROUND21 715   21 814   0.82 211 25
   756.578 0.532E-220.090   675.337      V10   GROUND21 714   21 813   0.82 211 25
   756.753 0.251E-210.091   244.536      V10   GROUND 6 6 0    7 7 1   0.82 211 25
   756.753 0.251E-210.091   244.536      V10   GROUND 6 6 1    7 7 0   0.82 211 25
   756.918 0.142E-210.091   636.847      V10   GROUND20 713   20 812   0.82 211 25
   756.918 0.609E-220.091   636.847      V10   GROUND20 714   20 813   0.82 211 25
   757.245 0.160E-210.092   600.197      V10   GROUND19 713   19 812   0.82 211 25
   757.245 0.687E-220.092   600.197      V10   GROUND19 712   19 811   0.82 211 25
   757.558 0.178E-210.093   565.388      V10   GROUND18 711   18 810   0.82 211 25
   757.558 0.763E-220.093   565.388      V10   GROUND18 712   18 811   0.82 211 25
   757.856 0.195E-210.094   532.417      V10   GROUND17 711   17 810   0.82 211 25
   757.856 0.835E-220.094   532.417      V10   GROUND17 710   17 8 9   0.82 211 25
   758.092 0.159E-210.099   262.891      V10   GROUND10 5 6   11 6 5   0.82 211 25
   758.092 0.370E-210.099   262.891      V10   GROUND10 5 5   11 6 6   0.82 211 25
   758.140 0.209E-210.096   501.283      V10   GROUND16 7 9   16 8 8   0.82 211 25
   758.140 0.898E-220.096   501.283      V10   GROUND16 710   16 8 9   0.82 211 25
   758.409 0.221E-210.097   471.985      V10   GROUND15 7 9   15 8 8   0.82 211 25
   758.409 0.946E-220.097   471.985      V10   GROUND15 7 8   15 8 7   0.82 211 25
   758.662 0.227E-210.098   444.523      V10   GROUND14 7 7   14 8 6   0.82 211 25
   758.662 0.973E-220.098   444.523      V10   GROUND14 7 8   14 8 7   0.82 211 25
   758.900 0.227E-210.099   418.896      V10   GROUND13 7 7   13 8 6   0.82 211 25
   758.900 0.974E-220.099   418.896      V10   GROUND13 7 6   13 8 5   0.82 211 25
   759.121 0.220E-210.100   395.102      V10   GROUND12 7 5   12 8 4   0.82 211 25
   759.121 0.943E-220.100   395.102      V10   GROUND12 7 6   12 8 5   0.82 211 25
   759.327 0.204E-210.101   373.142      V10   GROUND11 7 5   11 8 4   0.82 211 25
   759.327 0.872E-220.101   373.142      V10   GROUND11 7 4   11 8 3   0.82 211 25
   759.516 0.176E-210.100   353.014      V10   GROUND10 7 3   10 8 2   0.82 211 25
