Wavenumber	NESR 15.67 cm-1
1047.78418	1.82894E-09
1047.90869	1.82129E-09
1048.03308	1.81369E-09
1048.15759	1.80614E-09
1048.28198	1.79863E-09
1048.40649	1.79117E-09
1048.53088	1.78375E-09
1048.65540	1.77638E-09
1048.77979	1.76905E-09
1048.90430	1.76176E-09
1049.02869	1.75452E-09
1049.15320	1.74733E-09
1049.27759	1.74017E-09
1049.40210	1.73307E-09
1049.52649	1.72600E-09
1049.65100	1.71898E-09
1049.77551	1.71200E-09
1049.89990	1.70507E-09
1050.02441	1.69817E-09
1050.14880	1.69132E-09
1050.27332	1.68451E-09
1050.39771	1.67775E-09
1050.52222	1.67102E-09
1050.64661	1.66434E-09
1050.77112	1.65769E-09
1050.89551	1.65109E-09
1051.02002	1.64453E-09
1051.14441	1.63801E-09
1051.26892	1.63152E-09
1051.39331	1.62508E-09
1051.51782	1.61867E-09
1051.64233	1.61231E-09
1051.76672	1.60598E-09
1051.89124	1.59969E-09
1052.01563	1.59344E-09
1052.14014	1.58723E-09
1052.26453	1.58105E-09
1052.38904	1.57491E-09
1052.51343	1.56881E-09
1052.63794	1.56274E-09
1052.76233	1.55671E-09
1052.88684	1.55071E-09
1053.01123	1.54476E-09
1053.13574	1.53883E-09
1053.26013	1.53294E-09
1053.38464	1.52709E-09
1053.50903	1.52126E-09
1053.63355	1.51548E-09
1053.75806	1.50972E-09
1053.88245	1.50400E-09
1054.00696	1.49831E-09
1054.13135	1.49266E-09
1054.25586	1.48703E-09
1054.38025	1.48144E-09
1054.50476	1.47588E-09
1054.62915	1.47035E-09
1054.75366	1.46485E-09
1054.87805	1.45939E-09
1055.00256	1.45395E-09
1055.12695	1.44854E-09
1055.25147	1.44317E-09
1055.37585	1.43782E-09
1055.50037	1.43250E-09
1055.62488	1.42721E-09
1055.74927	1.42195E-09
1055.87378	1.41672E-09
1055.99817	1.41152E-09
1056.12268	1.40635E-09
1056.24707	1.40120E-09
1056.37158	1.39609E-09
1056.49597	1.39100E-09
1056.62048	1.38594E-09
1056.74487	1.38090E-09
1056.86939	1.37589E-09
1056.99377	1.37091E-09
1057.11829	1.36596E-09
1057.24268	1.36103E-09
1057.36719	1.35613E-09
1057.49170	1.35126E-09
1057.61609	1.34641E-09
1057.74060	1.34159E-09
1057.86499	1.33679E-09
1057.98950	1.33202E-09
1058.11389	1.32728E-09
1058.23840	1.32256E-09
1058.36279	1.31786E-09
1058.48731	1.31319E-09
1058.61169	1.30855E-09
1058.73621	1.30393E-09
1058.86060	1.29933E-09
1058.98511	1.29476E-09
1059.10950	1.29022E-09
1059.23401	1.28569E-09
1059.35852	1.28120E-09
1059.48291	1.27673E-09
1059.60742	1.27228E-09
1059.73181	1.26785E-09
1059.85632	1.26345E-09
1059.98071	1.25907E-09
1060.10523	1.25472E-09
1060.22961	1.25039E-09
1060.35413	1.24608E-09
1060.47852	1.24180E-09
1060.60303	1.23754E-09
1060.72742	1.23330E-09
1060.85193	1.22909E-09
1060.97632	1.22490E-09
1061.10083	1.22073E-09
1061.22534	1.21658E-09
1061.34973	1.21246E-09
1061.47424	1.20836E-09
1061.59863	1.20428E-09
1061.72315	1.20023E-09
1061.84753	1.19620E-09
1061.97205	1.19219E-09
1062.09644	1.18820E-09
1062.22095	1.18423E-09
1062.34534	1.18029E-09
1062.46985	1.17637E-09
1062.59424	1.17247E-09
1062.71875	1.16859E-09
1062.84314	1.16473E-09
1062.96765	1.16089E-09
1063.09216	1.15708E-09
1063.21655	1.15328E-09
1063.34106	1.14951E-09
1063.46545	1.14576E-09
1063.58997	1.14203E-09
1063.71436	1.13831E-09
1063.83887	1.13463E-09
1063.96326	1.13096E-09
1064.08777	1.12730E-09
1064.21216	1.12367E-09
1064.33667	1.12006E-09
1064.46106	1.11647E-09
1064.58557	1.11291E-09
1064.70996	1.10936E-09
1064.83447	1.10582E-09
1064.95898	1.10231E-09
1065.08337	1.09882E-09
1065.20789	1.09535E-09
1065.33228	1.09189E-09
1065.45679	1.08846E-09
1065.58118	1.08504E-09
1065.70569	1.08164E-09
1065.83008	1.07826E-09
1065.95459	1.07490E-09
1066.07898	1.07156E-09
1066.20349	1.06823E-09
1066.32788	1.06492E-09
1066.45239	1.06163E-09
1066.57678	1.05836E-09
1066.70129	1.05511E-09
1066.82581	1.05187E-09
1066.95020	1.04865E-09
1067.07471	1.04545E-09
1067.19910	1.04226E-09
1067.32361	1.03909E-09
1067.44800	1.03594E-09
1067.57251	1.03281E-09
1067.69690	1.02968E-09
1067.82141	1.02658E-09
1067.94580	1.02349E-09
1068.07031	1.02042E-09
1068.19470	1.01736E-09
1068.31921	1.01432E-09
1068.44360	1.01130E-09
1068.56812	1.00829E-09
1068.69263	1.00530E-09
1068.81702	1.00232E-09
1068.94153	9.99352E-10
1069.06592	9.96404E-10
1069.19043	9.93471E-10
1069.31482	9.90552E-10
1069.43933	9.87646E-10
1069.56372	9.84755E-10
1069.68823	9.81880E-10
1069.81262	9.79019E-10
1069.93713	9.76172E-10
1070.06152	9.73340E-10
1070.18604	9.70522E-10
1070.31043	9.67718E-10
1070.43494	9.64926E-10
1070.55945	9.62151E-10
1070.68384	9.59388E-10
1070.80835	9.56640E-10
1070.93274	9.53905E-10
1071.05725	9.51185E-10
1071.18164	9.48477E-10
1071.30615	9.45783E-10
1071.43054	9.43103E-10
1071.55505	9.40436E-10
1071.67944	9.37783E-10
1071.80396	9.35142E-10
1071.92835	9.32515E-10
1072.05286	9.29903E-10
1072.17725	9.27304E-10
1072.30176	9.24717E-10
1072.42627	9.22143E-10
1072.55066	9.19583E-10
1072.67517	9.17036E-10
1072.79956	9.14503E-10
1072.92407	9.11983E-10
1073.04846	9.09476E-10
1073.17297	9.06982E-10
1073.29736	9.04502E-10
1073.42188	9.02034E-10
1073.54627	8.99580E-10
1073.67078	8.97140E-10
1073.79517	8.94712E-10
1073.91968	8.92297E-10
1074.04407	8.89896E-10
1074.16858	8.87508E-10
1074.29309	8.85134E-10
1074.41748	8.82771E-10
1074.54199	8.80422E-10
1074.66638	8.78088E-10
1074.79089	8.75765E-10
1074.91528	8.73456E-10
1075.03980	8.71159E-10
1075.16419	8.68877E-10
1075.28870	8.66608E-10
1075.41309	8.64351E-10
1075.53760	8.62108E-10
1075.66199	8.59878E-10
1075.78650	8.57661E-10
1075.91089	8.55457E-10
1076.03540	8.53266E-10
1076.15979	8.51090E-10
1076.28430	8.48925E-10
1076.40881	8.46775E-10
1076.53320	8.44637E-10
1076.65772	8.42512E-10
1076.78210	8.40400E-10
1076.90662	8.38302E-10
1077.03101	8.36217E-10
1077.15552	8.34145E-10
1077.27991	8.32086E-10
1077.40442	8.30040E-10
1077.52881	8.28007E-10
1077.65332	8.25986E-10
1077.77771	8.23979E-10
1077.90222	8.21985E-10
1078.02661	8.20003E-10
1078.15112	8.18034E-10
1078.27564	8.16079E-10
1078.40002	8.14136E-10
1078.52454	8.12206E-10
1078.64893	8.10288E-10
1078.77344	8.08384E-10
1078.89783	8.06491E-10
1079.02234	8.04611E-10
1079.14673	8.02744E-10
1079.27124	8.00889E-10
1079.39563	7.99047E-10
1079.52014	7.97216E-10
1079.64453	7.95398E-10
1079.76904	7.93593E-10
1079.89343	7.91798E-10
1080.01794	7.90016E-10
1080.14246	7.88246E-10
1080.26685	7.86488E-10
1080.39136	7.84741E-10
1080.51575	7.83007E-10
1080.64026	7.81284E-10
1080.76465	7.79573E-10
1080.88916	7.77872E-10
1081.01355	7.76185E-10
1081.13806	7.74506E-10
1081.26245	7.72840E-10
1081.38696	7.71184E-10
1081.51135	7.69540E-10
1081.63586	7.67907E-10
1081.76025	7.66284E-10
1081.88477	7.64671E-10
1082.00928	7.63070E-10
1082.13367	7.61479E-10
1082.25818	7.59898E-10
1082.38257	7.58327E-10
1082.50708	7.56766E-10
1082.63147	7.55215E-10
1082.75598	7.53675E-10
1082.88037	7.52144E-10
1083.00488	7.50622E-10
1083.12927	7.49111E-10
1083.25378	7.47609E-10
1083.37817	7.46116E-10
1083.50269	7.44633E-10
1083.62708	7.43158E-10
1083.75159	7.41693E-10
1083.87610	7.40237E-10
1084.00049	7.38790E-10
1084.12500	7.37351E-10
1084.24939	7.35922E-10
1084.37390	7.34500E-10
1084.49829	7.33087E-10
1084.62280	7.31683E-10
1084.74719	7.30286E-10
1084.87170	7.28899E-10
1084.99609	7.27519E-10
1085.12061	7.26147E-10
1085.24500	7.24782E-10
1085.36951	7.23426E-10
1085.49390	7.22077E-10
1085.61841	7.20736E-10
1085.74292	7.19403E-10
1085.86731	7.18077E-10
1085.99182	7.16759E-10
1086.11621	7.15448E-10
1086.24072	7.14144E-10
1086.36511	7.12848E-10
1086.48962	7.11559E-10
1086.61401	7.10278E-10
1086.73853	7.09002E-10
1086.86292	7.07735E-10
1086.98743	7.06474E-10
1087.11182	7.05220E-10
1087.23633	7.03973E-10
1087.36072	7.02734E-10
1087.48523	7.01500E-10
1087.60974	7.00274E-10
1087.73413	6.99054E-10
1087.85864	6.97841E-10
1087.98303	6.96634E-10
1088.10754	6.95434E-10
1088.23193	6.94241E-10
1088.35645	6.93055E-10
1088.48084	6.91875E-10
1088.60535	6.90701E-10
1088.72974	6.89535E-10
1088.85425	6.88375E-10
1088.97864	6.87221E-10
1089.10315	6.86074E-10
1089.22754	6.84934E-10
1089.35205	6.83799E-10
1089.47656	6.82672E-10
1089.60095	6.81552E-10
1089.72546	6.80437E-10
1089.84985	6.79329E-10
1089.97437	6.78227E-10
1090.09876	6.77133E-10
1090.22327	6.76045E-10
1090.34766	6.74963E-10
1090.47217	6.73887E-10
1090.59656	6.72819E-10
1090.72107	6.71757E-10
1090.84546	6.70702E-10
1090.96997	6.69653E-10
1091.09436	6.68611E-10
1091.21887	6.67576E-10
1091.34338	6.66547E-10
1091.46777	6.65525E-10
1091.59229	6.64510E-10
1091.71668	6.63502E-10
1091.84119	6.62500E-10
1091.96558	6.61505E-10
1092.09009	6.60517E-10
1092.21448	6.59536E-10
1092.33899	6.58562E-10
1092.46338	6.57594E-10
1092.58789	6.56634E-10
1092.71228	6.55680E-10
1092.83679	6.54733E-10
1092.96118	6.53793E-10
1093.08569	6.52860E-10
1093.21021	6.51934E-10
1093.33460	6.51015E-10
1093.45911	6.50103E-10
1093.58350	6.49198E-10
1093.70801	6.48300E-10
1093.83240	6.47409E-10
1093.95691	6.46525E-10
1094.08130	6.45647E-10
1094.20581	6.44777E-10
1094.33020	6.43914E-10
1094.45471	6.43058E-10
1094.57910	6.42209E-10
1094.70361	6.41366E-10
1094.82800	6.40531E-10
1094.95252	6.39702E-10
1095.07703	6.38881E-10
1095.20142	6.38066E-10
1095.32593	6.37259E-10
1095.45032	6.36458E-10
1095.57483	6.35664E-10
1095.69922	6.34877E-10
1095.82373	6.34096E-10
1095.94812	6.33323E-10
1096.07263	6.32556E-10
1096.19702	6.31796E-10
1096.32153	6.31043E-10
1096.44592	6.30296E-10
1096.57044	6.29556E-10
1096.69482	6.28823E-10
1096.81934	6.28096E-10
1096.94385	6.27375E-10
1097.06824	6.26661E-10
1097.19275	6.25953E-10
1097.31714	6.25251E-10
1097.44165	6.24556E-10
1097.56604	6.23867E-10
1097.69055	6.23184E-10
1097.81494	6.22508E-10
1097.93945	6.21836E-10
1098.06384	6.21171E-10
1098.18835	6.20512E-10
1098.31274	6.19859E-10
1098.43726	6.19212E-10
1098.56165	6.18570E-10
1098.68616	6.17935E-10
1098.81055	6.17304E-10
1098.93506	6.16680E-10
1099.05957	6.16060E-10
